spp_group,iucn_sid,iucn_subpop,spatial_source,name_verified,class,sciname,am_sid,am_sciname,reviewed,iucn_id
NA,NA,NA,NA,NA,NA,Parachaeturichthys polynema,Fis-54194,Parachaeturichthys polynema,null,NA
NA,NA,NA,NA,NA,NA,Paracirrhites arcatus,Fis-25844,Paracirrhites arcatus,1,NA
NA,NA,NA,NA,NA,NA,Paracirrhites forsteri,Fis-25908,Paracirrhites forsteri,1,NA
NA,NA,NA,NA,NA,NA,Paracirrhites hemistictus,Fis-25909,Paracirrhites hemistictus,null,NA
NA,NA,NA,NA,NA,NA,Paraclinus altivelis,Fis-26967,Paraclinus altivelis,null,183320
NA,NA,NA,NA,NA,NA,Paraclinus fasciatus,Fis-24849,Paraclinus fasciatus,null,NA
NA,NA,NA,NA,NA,NA,Paraclinus grandicomis,Fis-24850,Paraclinus grandicomis,null,NA
NA,NA,NA,NA,NA,NA,Paraclinus marmoratus,Fis-24852,Paraclinus marmoratus,null,NA
NA,NA,NA,NA,NA,NA,Paraclinus mexicanus,Fis-26969,Paraclinus mexicanus,null,183788
NA,NA,NA,NA,NA,NA,Paraclinus nigripinnis,Fis-24853,Paraclinus nigripinnis,null,NA
NA,NA,NA,NA,NA,NA,Paraclinus sini,Fis-113545,Paraclinus sini,null,183701
NA,NA,NA,NA,NA,NA,Paraconger californiensis,Fis-35589,Paraconger californiensis,null,183297
NA,NA,NA,NA,NA,NA,Paraconger caudilimbatus,Fis-24259,Paraconger caudilimbatus,null,NA
NA,NA,NA,NA,NA,NA,Paraconger notialis,Fis-31227,Paraconger notialis,null,NA
NA,NA,NA,NA,NA,NA,Paradiplospinus antarcticus,Fis-32852,Paradiplospinus antarcticus,null,NA
NA,NA,NA,NA,NA,NA,Paragaleus pectoralis,Fis-25414,Paragaleus pectoralis,null,161707
NA,NA,NA,NA,NA,NA,Paragobiodon echinocephalus,Fis-26435,Paragobiodon echinocephalus,null,NA
NA,NA,NA,NA,NA,NA,Paragobiodon lacunicolus,Fis-51867,Paragobiodon lacunicolus,null,NA
NA,NA,NA,NA,NA,NA,Paragobiodon melanosomus,Fis-51906,Paragobiodon melanosomus,null,NA
NA,NA,NA,NA,NA,NA,Paragobiodon modestus,Fis-51872,Paragobiodon modestus,null,NA
NA,NA,NA,NA,NA,NA,Paragobiodon xanthosoma,Fis-60328,Paragobiodon xanthosoma,1,NA
NA,NA,NA,NA,NA,NA,Paraheminodus murrayi,Fis-47014,Paraheminodus murrayi,null,NA
NA,NA,NA,NA,NA,NA,Parahollardia lineata,Fis-24854,Parahollardia lineata,null,NA
NA,NA,NA,NA,NA,NA,Parakuhlia macrophthalmus,Fis-25415,Parakuhlia macrophthalmus,null,NA
NA,NA,NA,NA,NA,NA,Paralabrax albomaculatus,Fis-28658,Paralabrax albomaculatus,null,183769
NA,NA,NA,NA,NA,NA,Paralabrax auroguttatus,Fis-35780,Paralabrax auroguttatus,null,183712
NA,NA,NA,NA,NA,NA,Paralabrax dewegeri,Fis-6933,Paralabrax dewegeri,null,39304
NA,NA,NA,NA,NA,NA,Paralabrax humeralis,Fis-22926,Paralabrax humeralis,null,183746
NA,NA,NA,NA,NA,NA,Paralabrax loro,Fis-35781,Paralabrax loro,null,183343
NA,NA,NA,NA,NA,NA,Paralabrax maculatofasciatus,Fis-24856,Paralabrax maculatofasciatus,null,183576
NA,NA,NA,NA,NA,NA,Paralabrax nebulifer,Fis-24857,Paralabrax nebulifer,null,183861
NA,NA,NA,NA,NA,NA,Paralepis brevirostris,Fis-49863,Paralepis brevirostris,null,NA
NA,NA,NA,NA,NA,NA,Paralepis coregonoides,Fis-30458,Paralepis coregonoides,null,NA
NA,NA,NA,NA,NA,NA,Paralepis elongata,Fis-27608,Paralepis elongata,null,NA
NA,NA,NA,NA,NA,NA,Paralepis speciosa,Fis-16019,Paralepis speciosa,null,194818
NA,NA,NA,NA,NA,NA,Paralichthodes algoensis,Fis-32574,Paralichthodes algoensis,1,155183
NA,NA,NA,NA,NA,NA,Paralichthys adspersus,Fis-27844,Paralichthys adspersus,null,183528
NA,NA,NA,NA,NA,NA,Paralichthys aestuarius,Fis-35688,Paralichthys aestuarius,null,155316
NA,NA,NA,NA,NA,NA,Paralichthys albigutta,Fis-29470,Paralichthys albigutta,null,NA
NA,NA,NA,NA,NA,NA,Paralichthys brasiliensis,Fis-29069,Paralichthys brasiliensis,null,NA
NA,NA,NA,NA,NA,NA,Paralichthys californicus,Fis-24858,Paralichthys californicus,1,183801
NA,NA,NA,NA,NA,NA,Paralichthys dentatus,Fis-23710,Paralichthys dentatus,null,154983
NA,NA,NA,NA,NA,NA,Paralichthys isosceles,Fis-133278,Paralichthys isosceles,null,NA
NA,NA,NA,NA,NA,NA,Paralichthys lethostigma,Fis-29471,Paralichthys lethostigma,null,202632
NA,NA,NA,NA,NA,NA,Paralichthys olivaceus,Fis-23711,Paralichthys olivaceus,null,NA
NA,NA,NA,NA,NA,NA,Paralichthys orbignyanus,Fis-141462,Paralichthys orbignyanus,null,NA
NA,NA,NA,NA,NA,NA,Paralichthys patagonicus,Fis-35741,Paralichthys patagonicus,null,NA
NA,NA,NA,NA,NA,NA,Paralichthys squamilentus,Fis-30855,Paralichthys squamilentus,1,NA
NA,NA,NA,NA,NA,NA,Paralichthys triocellatus,Fis-141468,Paralichthys triocellatus,null,NA
NA,NA,NA,NA,NA,NA,Paralichthys tropicus,Fis-29472,Paralichthys tropicus,null,NA
NA,NA,NA,NA,NA,NA,Paralichthys woolmani,Fis-35689,Paralichthys woolmani,null,183631
NA,NA,NA,NA,NA,NA,Paraliparis bathybius,Fis-47561,Paraliparis bathybius,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis calidus,Fis-132059,Paraliparis calidus,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis cephalus,Fis-57507,Paraliparis cephalus,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis copei copei,Fis-146809,Paraliparis copei copei,null,154981
NA,NA,NA,NA,NA,NA,Paraliparis dactylosus,Fis-125642,Paraliparis dactylosus,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis deani,Fis-30856,Paraliparis deani,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis garmani,Fis-47563,Paraliparis garmani,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis holomelas,Fis-124274,Paraliparis holomelas,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis hystrix,Fis-47566,Paraliparis hystrix,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis leobergi,Fis-133281,Paraliparis leobergi,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis meganchus,Fis-32225,Paraliparis meganchus,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis pectoralis,Fis-125665,Paraliparis pectoralis,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis rosaceus,Fis-54907,Paraliparis rosaceus,null,NA
NA,NA,NA,NA,NA,NA,Paraliparis ulochir,Fis-124275,Paraliparis ulochir,null,NA
NA,NA,NA,NA,NA,NA,Paralonchurus brasiliensis,Fis-23712,Paralonchurus brasiliensis,null,NA
NA,NA,NA,NA,NA,NA,Paralonchurus goodei,Fis-35721,Paralonchurus goodei,null,183639
NA,NA,NA,NA,NA,NA,Paralonchurus peruanus,Fis-23210,Paralonchurus peruanus,null,183581
NA,NA,NA,NA,NA,NA,Paraluteres prionurus,Fis-26187,Paraluteres prionurus,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus choirocephalus,Fis-60613,Paramonacanthus choirocephalus,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus curtorhynchos,Fis-157811,Paramonacanthus curtorhynchos,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus filicauda,Fis-26235,Paramonacanthus filicauda,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus frenatus,Fis-140737,Paramonacanthus frenatus,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus japonicus,Fis-26787,Paramonacanthus japonicus,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus lowei,Fis-140715,Paramonacanthus lowei,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus nematophorus,Fis-128395,Paramonacanthus nematophorus,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus nipponensis,Fis-26788,Paramonacanthus nipponensis,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus oblongus,Fis-148423,Paramonacanthus oblongus,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus otisensis,Fis-125728,Paramonacanthus otisensis,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus pusillus,Fis-140736,Paramonacanthus pusillus,null,NA
NA,NA,NA,NA,NA,NA,Paramonacanthus sulcatus,Fis-132827,Paramonacanthus sulcatus,1,NA
NA,NA,NA,NA,NA,NA,Paramugil georgii,Fis-162366,Paramugil georgii,null,NA
NA,NA,NA,NA,NA,NA,Paramugil parmatus,Fis-162367,Paramugil parmatus,null,NA
NA,NA,NA,NA,NA,NA,Paranibea semiluctuosa,Fis-26959,Paranibea semiluctuosa,null,NA
NA,NA,NA,NA,NA,NA,Paranotothenia magellanica,Fis-26391,Paranotothenia magellanica,null,NA
NA,NA,NA,NA,NA,NA,Parapercis alboguttata,Fis-26894,Parapercis alboguttata,null,NA
NA,NA,NA,NA,NA,NA,Parapercis allporti,Fis-29145,Parapercis allporti,null,NA
NA,NA,NA,NA,NA,NA,Parapercis clathrata,Fis-31880,Parapercis clathrata,null,NA
NA,NA,NA,NA,NA,NA,Parapercis colias,Fis-23211,Parapercis colias,1,154870
NA,NA,NA,NA,NA,NA,Parapercis cylindrica,Fis-26188,Parapercis cylindrica,1,NA
NA,NA,NA,NA,NA,NA,Parapercis diplospilus,Fis-144756,Parapercis diplospilus,null,NA
NA,NA,NA,NA,NA,NA,Parapercis filamentosa,Fis-26999,Parapercis filamentosa,null,NA
NA,NA,NA,NA,NA,NA,Parapercis haackei,Fis-29146,Parapercis haackei,null,NA
NA,NA,NA,NA,NA,NA,Parapercis hexophtalma,Fis-26733,Parapercis hexophtalma,null,NA
NA,NA,NA,NA,NA,NA,Parapercis lineopunctata,Fis-158852,Parapercis lineopunctata,null,NA
NA,NA,NA,NA,NA,NA,Parapercis maculata,Fis-113062,Parapercis maculata,null,NA
NA,NA,NA,NA,NA,NA,Parapercis millepunctata,Fis-26250,Parapercis millepunctata,null,NA
NA,NA,NA,NA,NA,NA,Parapercis multiplicata,Fis-34140,Parapercis multiplicata,null,NA
NA,NA,NA,NA,NA,NA,Parapercis muronis,Fis-54028,Parapercis muronis,null,NA
NA,NA,NA,NA,NA,NA,Parapercis nebulosa,Fis-26735,Parapercis nebulosa,1,NA
NA,NA,NA,NA,NA,NA,Parapercis pacifica,Fis-161627,Parapercis pacifica,null,NA
NA,NA,NA,NA,NA,NA,Parapercis pulchella,Fis-26845,Parapercis pulchella,null,NA
NA,NA,NA,NA,NA,NA,Parapercis punctulata,Fis-52662,Parapercis punctulata,null,NA
NA,NA,NA,NA,NA,NA,Parapercis ramsayi,Fis-35841,Parapercis ramsayi,1,NA
NA,NA,NA,NA,NA,NA,Parapercis robinsoni,Fis-32567,Parapercis robinsoni,null,NA
NA,NA,NA,NA,NA,NA,Parapercis roseoviridis,Fis-54026,Parapercis roseoviridis,1,NA
NA,NA,NA,NA,NA,NA,Parapercis schauinslandii,Fis-62912,Parapercis schauinslandii,null,NA
NA,NA,NA,NA,NA,NA,Parapercis sexfasciata,Fis-27860,Parapercis sexfasciata,null,NA
NA,NA,NA,NA,NA,NA,Parapercis snyderi,Fis-35569,Parapercis snyderi,null,NA
NA,NA,NA,NA,NA,NA,Parapercis striolata,Fis-149796,Parapercis striolata,null,154944
NA,NA,NA,NA,NA,NA,Parapercis tetracantha,Fis-155848,Parapercis tetracantha,null,NA
NA,NA,NA,NA,NA,NA,Parapercis xanthozona,Fis-28581,Parapercis xanthozona,null,155200
NA,NA,NA,NA,NA,NA,Paraplagusia bilineata,Fis-26638,Paraplagusia bilineata,null,NA
NA,NA,NA,NA,NA,NA,Paraplagusia blochii,Fis-55465,Paraplagusia blochii,null,NA
NA,NA,NA,NA,NA,NA,Paraplagusia guttata,Fis-145296,Paraplagusia guttata,null,NA
NA,NA,NA,NA,NA,NA,Paraplagusia japonica,Fis-27239,Paraplagusia japonica,null,NA
NA,NA,NA,NA,NA,NA,Paraplagusia longirostris,Fis-35479,Paraplagusia longirostris,null,NA
NA,NA,NA,NA,NA,NA,Paraplagusia sinerama,Fis-55986,Paraplagusia sinerama,null,NA
NA,NA,NA,NA,NA,NA,Paraplesiops meleagris,Fis-29193,Paraplesiops meleagris,null,NA
NA,NA,NA,NA,NA,NA,Paraplesiops poweri,Fis-35925,Paraplesiops poweri,null,NA
NA,NA,NA,NA,NA,NA,Paraploactis kagoshimensis,Fis-54525,Paraploactis kagoshimensis,null,NA
NA,NA,NA,NA,NA,NA,Paraploactis pulvinus,Fis-34447,Paraploactis pulvinus,null,NA
NA,NA,NA,NA,NA,NA,Paraplotosus albilabris,Fis-28351,Paraplotosus albilabris,null,NA
NA,NA,NA,NA,NA,NA,Paraplotosus butleri,Fis-150561,Paraplotosus butleri,null,NA
NA,NA,NA,NA,NA,NA,Paraplotosus muelleri,Fis-150559,Paraplotosus muelleri,null,NA
NA,NA,NA,NA,NA,NA,Parapocryptes serperaster,Fis-57013,Parapocryptes serperaster,null,NA
NA,NA,NA,NA,NA,NA,Parapriacanthus elongatus,Fis-29130,Parapriacanthus elongatus,null,NA
NA,NA,NA,NA,NA,NA,Parapriacanthus ransonneti,Fis-31546,Parapriacanthus ransonneti,null,NA
NA,NA,NA,NA,NA,NA,Parapristipoma trilineatum,Fis-25200,Parapristipoma trilineatum,null,NA
NA,NA,NA,NA,NA,NA,Parapsettus panamensis,Fis-32765,Parapsettus panamensis,null,178074
NA,NA,NA,NA,NA,NA,Parapterois heterura,Fis-150113,Parapterois heterura,null,NA
NA,NA,NA,NA,NA,NA,Parascolopsis aspinosa,Fis-25861,Parascolopsis aspinosa,null,NA
NA,NA,NA,NA,NA,NA,Parascolopsis eriomma,Fis-25863,Parascolopsis eriomma,null,NA
NA,NA,NA,NA,NA,NA,Parascolopsis inermis,Fis-25864,Parascolopsis inermis,null,NA
NA,NA,NA,NA,NA,NA,Parascolopsis rufomaculatus,Fis-31560,Parascolopsis rufomaculatus,null,NA
NA,NA,NA,NA,NA,NA,Parascolopsis tanyactis,Fis-31561,Parascolopsis tanyactis,null,NA
NA,NA,NA,NA,NA,NA,Parascolopsis tosensis,Fis-25865,Parascolopsis tosensis,null,NA
NA,NA,NA,NA,NA,NA,Parascolopsis townsendi,Fis-31558,Parascolopsis townsendi,null,NA
NA,NA,NA,NA,NA,NA,Parascorpaena aurita,Fis-62441,Parascorpaena aurita,null,NA
NA,NA,NA,NA,NA,NA,Parascorpaena maculipinnis,Fis-126976,Parascorpaena maculipinnis,null,NA
NA,NA,NA,NA,NA,NA,Parascorpaena mcadamsi,Fis-25826,Parascorpaena mcadamsi,null,NA
NA,NA,NA,NA,NA,NA,Parascorpaena mossambica,Fis-25827,Parascorpaena mossambica,null,NA
NA,NA,NA,NA,NA,NA,Parascorpaena picta,Fis-10950,Parascorpaena picta,null,NA
NA,NA,NA,NA,NA,NA,Parascorpis typus,Fis-52620,Parascorpis typus,null,NA
NA,NA,NA,NA,NA,NA,Parascyllium collare,Fis-31582,Parascyllium collare,null,41841
NA,NA,NA,NA,NA,NA,Parascyllium ferrugineum,Fis-31583,Parascyllium ferrugineum,1,41842
NA,NA,NA,NA,NA,NA,Parascyllium variolatum,Fis-25895,Parascyllium variolatum,1,41844
NA,NA,NA,NA,NA,NA,Parastromateus niger,Fis-23714,Parastromateus niger,1,NA
NA,NA,NA,NA,NA,NA,Parasudis fraserbrunneri,Fis-25649,Parasudis fraserbrunneri,null,NA
NA,NA,NA,NA,NA,NA,Parasudis truculenta,Fis-24260,Parasudis truculenta,null,NA
NA,NA,NA,NA,NA,NA,Parataeniophorus brevis,Fis-50295,Parataeniophorus brevis,null,NA
NA,NA,NA,NA,NA,NA,Paratrachichthys trailli,Fis-28301,Paratrachichthys trailli,null,NA
NA,NA,NA,NA,NA,NA,Paratriacanthodes retrospinis,Fis-55104,Paratriacanthodes retrospinis,null,NA
NA,NA,NA,NA,NA,NA,Paratrypauchen microcephalus,Fis-162433,Paratrypauchen microcephalus,null,NA
NA,NA,NA,NA,NA,NA,Paraulopus longianalis,Fis-164408,Paraulopus longianalis,null,NA
NA,NA,NA,NA,NA,NA,Paraulopus melanogrammus,Fis-162080,Paraulopus melanogrammus,null,NA
NA,NA,NA,NA,NA,NA,Paraulopus nigripinnis,Fis-144993,Paraulopus nigripinnis,null,NA
NA,NA,NA,NA,NA,NA,Parazanclistius hutchinsi,Fis-35838,Parazanclistius hutchinsi,null,NA
NA,NA,NA,NA,NA,NA,Parazen pacificus,Fis-30921,Parazen pacificus,null,NA
NA,NA,NA,NA,NA,NA,Pardachirus hedleyi,Fis-127166,Pardachirus hedleyi,null,NA
NA,NA,NA,NA,NA,NA,Pardachirus marmoratus,Fis-27219,Pardachirus marmoratus,null,NA
NA,NA,NA,NA,NA,NA,Pardachirus morrowi,Fis-26770,Pardachirus morrowi,null,NA
NA,NA,NA,NA,NA,NA,Pardachirus pavoninus,Fis-26940,Pardachirus pavoninus,null,NA
NA,NA,NA,NA,NA,NA,Pareques acuminatus,Fis-9630,Pareques acuminatus,null,NA
NA,NA,NA,NA,NA,NA,Pareques iwamotoi,Fis-17381,Pareques iwamotoi,null,NA
NA,NA,NA,NA,NA,NA,Pareques umbrosus,Fis-54212,Pareques umbrosus,null,NA
NA,NA,NA,NA,NA,NA,Pareques viola,Fis-17284,Pareques viola,null,183444
NA,NA,NA,NA,NA,NA,Parequula melbournensis,Fis-29125,Parequula melbournensis,1,NA
NA,NA,NA,NA,NA,NA,Parexocoetus brachypterus,Fis-23715,Parexocoetus brachypterus,null,NA
NA,NA,NA,NA,NA,NA,Parexocoetus hillianus,Fis-131280,Parexocoetus hillianus,null,NA
NA,NA,NA,NA,NA,NA,Parexocoetus mento,Fis-53382,Parexocoetus mento,1,NA
NA,NA,NA,NA,NA,NA,Paricelinus hopliticus,Fis-30857,Paricelinus hopliticus,null,NA
NA,NA,NA,NA,NA,NA,Parioglossus formosus,Fis-51802,Parioglossus formosus,null,196339
NA,NA,NA,NA,NA,NA,Parioglossus nudus,Fis-51805,Parioglossus nudus,null,NA
NA,NA,NA,NA,NA,NA,Parioglossus palustris,Fis-51806,Parioglossus palustris,null,196343
NA,NA,NA,NA,NA,NA,Parioglossus philippinus,Fis-62819,Parioglossus philippinus,null,NA
NA,NA,NA,NA,NA,NA,Parioglossus rainfordi,Fis-51807,Parioglossus rainfordi,null,196344
NA,NA,NA,NA,NA,NA,Parioglossus raoi,Fis-48256,Parioglossus raoi,null,196345
NA,NA,NA,NA,NA,NA,Parioglossus taeniatus,Fis-51811,Parioglossus taeniatus,null,154863
NA,NA,NA,NA,NA,NA,Paristiopterus gallipavo,Fis-35121,Paristiopterus gallipavo,1,NA
NA,NA,NA,NA,NA,NA,Paristiopterus labiosus,Fis-28475,Paristiopterus labiosus,1,NA
NA,NA,NA,NA,NA,NA,Parma mccullochi,Fis-35187,Parma mccullochi,null,NA
NA,NA,NA,NA,NA,NA,Parma microlepis,Fis-35188,Parma microlepis,null,NA
NA,NA,NA,NA,NA,NA,Parma occidentalis,Fis-35189,Parma occidentalis,null,NA
NA,NA,NA,NA,NA,NA,Parma oligolepis,Fis-33831,Parma oligolepis,null,NA
NA,NA,NA,NA,NA,NA,Parma polylepis,Fis-31898,Parma polylepis,null,NA
NA,NA,NA,NA,NA,NA,Parma unifasciata,Fis-28523,Parma unifasciata,null,NA
NA,NA,NA,NA,NA,NA,Parma victoriae,Fis-28524,Parma victoriae,null,154718
NA,NA,NA,NA,NA,NA,Parmaturus macmillani,Fis-120127,Parmaturus macmillani,null,41845
NA,NA,NA,NA,NA,NA,Parmaturus xaniurus,Fis-23213,Parmaturus xaniurus,null,60231
NA,NA,NA,NA,NA,NA,Parona signata,Fis-22927,Parona signata,null,NA
NA,NA,NA,NA,NA,NA,Paroncheilus affinis,Fis-159857,Paroncheilus affinis,null,NA
NA,NA,NA,NA,NA,NA,Parophidion schmidti,Fis-24860,Parophidion schmidti,null,NA
NA,NA,NA,NA,NA,NA,Parophidion vassali,Fis-23716,Parophidion vassali,null,194848
NA,NA,NA,NA,NA,NA,Parophrys vetulus,Fis-30858,Parophrys vetulus,null,NA
NA,NA,NA,NA,NA,NA,Parrella maxillaris,Fis-113814,Parrella maxillaris,null,184013
NA,NA,NA,NA,NA,NA,Parupeneus barberinoides,Fis-25932,Parupeneus barberinoides,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus barberinus,Fis-25933,Parupeneus barberinus,1,NA
NA,NA,NA,NA,NA,NA,Parupeneus chrysonemus,Fis-28564,Parupeneus chrysonemus,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus chrysopleuron,Fis-27816,Parupeneus chrysopleuron,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus ciliatus,Fis-25935,Parupeneus ciliatus,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus crassilabris,Fis-149496,Parupeneus crassilabris,1,155176
NA,NA,NA,NA,NA,NA,Parupeneus cyclostomus,Fis-25936,Parupeneus cyclostomus,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus forsskali,Fis-28023,Parupeneus forsskali,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus heptacanthus,Fis-25937,Parupeneus heptacanthus,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus indicus,Fis-25938,Parupeneus indicus,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus insularis,Fis-149204,Parupeneus insularis,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus macronemus,Fis-10312,Parupeneus macronemus,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus margaritatus,Fis-112901,Parupeneus margaritatus,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus multifasciatus,Fis-25939,Parupeneus multifasciatus,1,154670
NA,NA,NA,NA,NA,NA,Parupeneus pleurostigma,Fis-25940,Parupeneus pleurostigma,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus porphyreus,Fis-28565,Parupeneus porphyreus,1,NA
NA,NA,NA,NA,NA,NA,Parupeneus spilurus,Fis-26226,Parupeneus spilurus,null,NA
NA,NA,NA,NA,NA,NA,Parupeneus trifasciatus,Fis-9674,Parupeneus trifasciatus,null,NA
NA,NA,NA,NA,NA,NA,Parvicrepis parvipinnis,Fis-125695,Parvicrepis parvipinnis,null,NA
NA,NA,NA,NA,NA,NA,Parvilux ingens,Fis-31335,Parvilux ingens,null,NA
NA,NA,NA,NA,NA,NA,Pastinachus sephen,Fis-21801,Pastinachus sephen,null,161332
NA,NA,NA,NA,NA,NA,Pataecus fronto,Fis-35814,Pataecus fronto,null,NA
NA,NA,NA,NA,NA,NA,Patagonotothen brevicauda brevicauda,Fis-133291,Patagonotothen brevicauda brevicauda,null,NA
NA,NA,NA,NA,NA,NA,Patagonotothen cornucola,Fis-144830,Patagonotothen cornucola,null,155074
NA,NA,NA,NA,NA,NA,Patagonotothen elegans,Fis-134808,Patagonotothen elegans,null,NA
NA,NA,NA,NA,NA,NA,Patagonotothen guntheri,Fis-133269,Patagonotothen guntheri,null,NA
NA,NA,NA,NA,NA,NA,Patagonotothen jordani,Fis-134804,Patagonotothen jordani,null,NA
NA,NA,NA,NA,NA,NA,Patagonotothen longipes,Fis-133019,Patagonotothen longipes,null,NA
NA,NA,NA,NA,NA,NA,Patagonotothen ramsayi,Fis-27758,Patagonotothen ramsayi,1,NA
NA,NA,NA,NA,NA,NA,Patagonotothen sima,Fis-134798,Patagonotothen sima,null,NA
NA,NA,NA,NA,NA,NA,Patagonotothen tessellata,Fis-25479,Patagonotothen tessellata,null,NA
NA,NA,NA,NA,NA,NA,Pavoclinus graminis,Fis-59708,Pavoclinus graminis,null,NA
NA,NA,NA,NA,NA,NA,Pavoclinus laurentii,Fis-26823,Pavoclinus laurentii,null,NA
NA,NA,NA,NA,NA,NA,Pavoclinus pavo,Fis-59715,Pavoclinus pavo,null,NA
NA,NA,NA,NA,NA,NA,Pavoraja alleni,Fis-54790,Pavoraja alleni,null,161337
NA,NA,NA,NA,NA,NA,Pavoraja arenaria,Fis-161638,Pavoraja arenaria,null,195471
NA,NA,NA,NA,NA,NA,Pavoraja nitida,Fis-54800,Pavoraja nitida,null,161370
NA,NA,NA,NA,NA,NA,Pavoraja pseudonitida,Fis-161644,Pavoraja pseudonitida,null,195473
NA,NA,NA,NA,NA,NA,Pegasus lancifer,Fis-31036,Pegasus lancifer,null,16474
NA,NA,NA,NA,NA,NA,Pegasus laternarius,Fis-31034,Pegasus laternarius,1,16475
NA,NA,NA,NA,NA,NA,Pegasus volitans,Fis-31035,Pegasus volitans,null,16476
NA,NA,NA,NA,NA,NA,Pegusa impar,Fis-1643,Pegusa impar,null,NA
NA,NA,NA,NA,NA,NA,Pegusa lascaris,Fis-23717,Pegusa lascaris,null,NA
NA,NA,NA,NA,NA,NA,Pegusa triophthalma,Fis-27199,Pegusa triophthalma,null,154893
NA,NA,NA,NA,NA,NA,Pelates quadrilineatus,Fis-26778,Pelates quadrilineatus,null,NA
NA,NA,NA,NA,NA,NA,Pellona ditchela,Fis-30462,Pellona ditchela,null,NA
NA,NA,NA,NA,NA,NA,Pellona harroweri,Fis-23719,Pellona harroweri,null,NA
NA,NA,NA,NA,NA,NA,Pellonula leonensis,Fis-30463,Pellonula leonensis,null,NA
NA,NA,NA,NA,NA,NA,Pelotretis flavilatus,Fis-33026,Pelotretis flavilatus,null,154883
NA,NA,NA,NA,NA,NA,Peltorhamphus latus,Fis-62646,Peltorhamphus latus,null,NA
NA,NA,NA,NA,NA,NA,Peltorhamphus novaezeelandiae,Fis-33027,Peltorhamphus novaezeelandiae,null,NA
NA,NA,NA,NA,NA,NA,Peltorhamphus tenuis,Fis-120991,Peltorhamphus tenuis,null,NA
NA,NA,NA,NA,NA,NA,Pempheris adspersa,Fis-149824,Pempheris adspersa,null,NA
NA,NA,NA,NA,NA,NA,Pempheris adusta,Fis-58104,Pempheris adusta,null,NA
NA,NA,NA,NA,NA,NA,Pempheris analis,Fis-35413,Pempheris analis,null,NA
NA,NA,NA,NA,NA,NA,Pempheris compressa,Fis-114214,Pempheris compressa,null,NA
NA,NA,NA,NA,NA,NA,Pempheris japonica,Fis-53895,Pempheris japonica,null,NA
NA,NA,NA,NA,NA,NA,Pempheris klunzingeri,Fis-35829,Pempheris klunzingeri,null,NA
NA,NA,NA,NA,NA,NA,Pempheris mangula,Fis-58108,Pempheris mangula,null,NA
NA,NA,NA,NA,NA,NA,Pempheris molucca,Fis-62908,Pempheris molucca,null,NA
NA,NA,NA,NA,NA,NA,Pempheris multiradiata,Fis-62823,Pempheris multiradiata,null,NA
NA,NA,NA,NA,NA,NA,Pempheris otaitensis,Fis-17028,Pempheris otaitensis,null,NA
NA,NA,NA,NA,NA,NA,Pempheris oualensis,Fis-31545,Pempheris oualensis,null,NA
NA,NA,NA,NA,NA,NA,Pempheris schomburgkii,Fis-127564,Pempheris schomburgkii,null,NA
NA,NA,NA,NA,NA,NA,Pempheris schwenkii,Fis-35414,Pempheris schwenkii,null,NA
NA,NA,NA,NA,NA,NA,Pempheris tominagai,Fis-169412,Pempheris tominagai,null,NA
NA,NA,NA,NA,NA,NA,Pempheris vanicolensis,Fis-33880,Pempheris vanicolensis,1,NA
NA,NA,NA,NA,NA,NA,Pempheris ypsilychnus,Fis-127253,Pempheris ypsilychnus,null,NA
