iucn_sid,deep,area,totarea,shallow_pct,deep_pct,habitat,paired_map,max_depth,shallow_str,shallow,spp_group,sciname,class,am_sid,reviewed,area_iucn,area_am,area_total,area_overlap,sm_range,sm_perc,area_ratio,lg_area_pct,spp_group_text,occurcells
133289,shallow,5005766.21,9579038.58,0.52257501295083,0.47742498704917,This species occurs in shallow to deep reef environments in most areas of the reef. This species is found from 3-30 m. <br/><br/>All members of the genus <em>Euphyllia</em> have commensal shrimp species associated with them.,TRUE,30,TRUE,TRUE,CORALS_Part3,Euphyllia paraancora,Anthozoa,SLB-117478,NA,10660728.6,5521310.0,12150427.0,4031611.622856294,AM,73.019,51.791,2.878,Corals,7
133290,shallow,12665793.98,24957488.009999998,0.507494743658699,0.49250525634130105,"This species occurs in most reef environments. It is commonly found from 1-15 m, rarely from 18-20 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. It can be found on inter-reef rubble substrate to 40 m.",TRUE,40,FALSE,TRUE,CORALS_Part1,Favites abdita,Anthozoa,URM-Cn-5560,NA,27536013.5,6200353.0,27915829.5,5820536.961786027,AM,93.874,22.517,7.433,Corals,51
133291,shallow,4399068.36,8947364.72,0.4916607847858023,0.5083392152141977,"This species occurs in shallow, tropical reef environments. It is found on shallow, rocky foreshores or shallow reef flats. <em>Acropora striata</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 10-25 m.",TRUE,25,TRUE,TRUE,CORALS_Part1,Acropora striata,Anthozoa,URM-Cn-4835,NA,9899054.6,7946522.1,14409065.8,3436510.945586388,AM,43.245,80.276,2.672,Corals,14
133292,shallow,12013324.66,25410973.23,0.47276129691157054,0.5272387030884295,"This species is found in most shallow, tropical reef environments except very turbid water. This species is found from 3-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Astreopora myriophthalma,Anthozoa,URM-Cn-4871,NA,27772579.9,12575550.9,29645940.8,10702190.048898574,AM,85.103,45.28,7.497,Corals,68
133294,shallow,4673224.29,8423984.73,0.5547522270971638,0.44524777290283624,This species occurs in shallow reef environments. It occurs in sheltered lagoon patch reefs (Wallace 1999) and shallow reef flats (Richards pers. comm.). This species is found from 8-25 m (Lovell pers. comm.),FALSE,25,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133295,shallow,844738.43,1659201.17,0.5091235742077015,0.4908764257922985,"This species is found in most reef environments, protected from strong wave action. <br/><br/>Information from Sheppard and Sheppard (1991): Occurs down to at least 30 m. This species is found over a broad range of depths on fore and back-reef slopes. It also tolerates well the more sedimented lagoon habitats where it can resist sedimentation, partly due to a tendency to always grow on vertical faces in such habitats. May form colonies of up to 1 m across in sheltered areas, though colonies are usually smaller on fore-reef slopes.<br/><br/>This genus is typically conspicuous (Veron 1995), which is true of <em>M. umbra</em>.",FALSE,30,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133296,shallow,4195749.99,7373859.130000001,0.5690032744089051,0.4309967255910949,"This species is found in shallow, protected reef environments, generally to depths of 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133297,shallow,338474.27,475518.34,0.7118006636715631,0.28819933632843686,"This species is found in shallow reef environments, generally to depths of 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133298,shallow,11943534.87,24470533.49,0.4880782380523409,0.511921761947659,This species occurs in most reef environments. It prefers tropical reef environments. This species is found to at least 30 m.,TRUE,30,FALSE,TRUE,CORALS_Part3,Montipora turgescens,Anthozoa,URM-Cn-4942,NA,26780266.5,14284557.1,28974545.7,12090277.954356588,AM,84.639,53.34,7.229,Corals,131
133299,shallow,8934148.41,17934276.54,0.49816051347672596,0.501839486523274,"This species is found on soft substrata, especially on reef bases. The depth range is from 9-40 m (Hoeksema 1990). It is a free-living single polyp with a maximum size of 8.5 cm. This species reproduces asexually by fragmentation.",FALSE,40,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133302,shallow,9327825.54,17588285.58,0.530343079635167,0.469656920364833,"This species is found in a wide range of shallow tropical reef environments, especially in shallow turbid waters. This species is found from 5-15 m.",TRUE,15,TRUE,TRUE,CORALS_Part1,Astreopora gracilis,Anthozoa,URM-Cn-4865,NA,19320183.7,11436157.5,22628342.3,8127998.985383928,AM,71.073,59.193,5.215,Corals,56
133304,shallow,10502085.99,19569339.36,0.5366602212165839,0.46333977878341615,"This species is found in most reef environments from 2-40 m except high energy areas. It is commonly found from 9-15 m, rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,40,FALSE,TRUE,CORALS_Part3,Lobophyllia hataii,Anthozoa,URM-Cn-5870,NA,21708919.0,12936495.3,24426769.6,10218644.655310417,AM,78.991,59.591,5.86,Corals,71
133305,shallow,554749.01,2519052.67,0.22022128263002932,0.7797787173699706,"This species occurs in shallow, tropical reef environments. It is found on reef flats. It is a very poorly known species. This species is found to at least 5 m.",TRUE,5,TRUE,TRUE,CORALS_Part3,Montipora verrilli,Anthozoa,URM-Cn-4946,NA,2526518.5,178720.6,2546032.9,159206.09676722105,AM,89.081,7.074,0.682,Corals,9
133307,shallow,9789936.62,17893167.369999997,0.5471326801767908,0.45286731982320916,"This species occurs in shallow, tropical reef environments. It is found on reef slopes and in lagoons. This species is also found on subtidal rock and rocky reefs. This species is found to 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Favia rotundata,Anthozoa,URM-Cn-5553,NA,19725502.5,9417050.4,21590882.4,7551670.488567542,AM,80.191,47.74,5.325,Corals,33
133308,shallow,9451770.01,20763071.490000002,0.4552202218516755,0.5447797781483246,This species is found on reef slopes as a free-living single polyp. The depth range is from 1-27 m (Hoeksema 1990). Maximum size is 38 cm in diameter. Sometimes it shows budding.,TRUE,27,FALSE,TRUE,CORALS_Part1,Fungia scruposa,Anthozoa,SLB-190516,NA,22535127.6,6748791.9,23521359.8,5762559.785005962,AM,85.387,29.948,6.083,Corals,21
133309,shallow,216587.08,550783.1,0.3932347960567418,0.6067652039432583,"<em>Pocillopora inflata</em> occurs in coral reef and coral communities on shallow rocky substrata (Guzmán pers. comm.), in depths of less than 10 m (Glynn 1999, Guzmán <em>et al</em>. in prep.). The species is usually found intermixed with other pocilloporid corals in Costa Rica and Panama (Jiménez and Cortés 2003, Guzmán <em>et al</em>. in prep.). <br/><br/>According to Glynn (1999), <em>Pocillopora inflata</em> may have evolved within the eastern Pacific and is presently distributed widely over much of the region. Furthermore, the presence of a large dead colony of <em>P. inflata</em> in the Galápagos Urvina Bay uplift, where a coral community was elevated during a volcano eruption in 1954, indicates that <em>P. inflata</em> is not a recent ENSO-associated immigrant from the Indo-West Pacific; this species has been present in the Galápagos Islands for more than four decades (Glynn 1999).<br/><br/>Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the fastest growth rates (Guzmán and Cortes 1993). The growth rates of Pocillopora inflata range between 2.0 and 4.4 cm per year, with a mean growth rate of 3.15 cm per year at Bahia Culebra Costa Rica (Jiménez and Cortés 2003, Cortés and Jiménez 2003b). <br/><br/><em>Pocillopora inflata</em> is the only pocilloporid coral observed to spawn (Glynn 1999). The spawning event occurred on the morning (07:30 and 10:30 hours) of 22 March 1998 in Saboga Island, Panama (Glynn 1999). Among the six observed colonies, one spawned eggs and five produced sperm (Glynn 1999). <br/><br/>Pocilloporid corals, presumably including <em>P. inflata</em>, are generally amongst the strongest coral competitors with relatively high rates of calcification (Glynn 2001). However, coral species exhibiting high rates of calcification usually have relatively high mortality rates (Glynn 2000). Pocilloporid corals also usually predominate at shallow depths (1-15 m). <br/><br/><em>Pocillopora</em> species are preyed on by at least nine groups of consumers. These vary in their consumption patterns, but include:<br/><br/>a) Species that bite off colony branch-tips: pufferfishes (<em>Arothron</em>), parrotfishes (<em>Scaridae</em>), filefishes (Monacanthidae) (Glynn 2002).<br/><br/>b) Species that scrape skeletal surface: hermit crabs (<em>Trizopagurus</em>, <em>Aniculus</em>, and <em>Calcinus</em>) (Glynn 2002).<br/><br/>c) Species that remove tissues but leave the skeleton intact: gastropods (<em>Jenneria pustulata</em> and <em>Quoyula</em> sp. (Glynn 2002)), buterflyfishes, angelfishes, damselfish (<em>Stegastes acapulcoensis</em>), and <em>Acanthaster planci</em> (Glynn 2002).<br/><br/>d) Species that abrade tissues and skeleton: <em>Eucidaris galapagensis</em> (Glynn 2001).<br/><br/><em>Jenneria</em> and <em>Acanthaster can kill whole, relatively large (approx. 30 cm in diameter) colonies of <em>Pocillopora</em> (Glynn 2002). Pocilloporid species can have crab (<em>Trapezia</em> sp.) and alpheid shrimp as mutualistic symbionts that protect the coral from the attack of the crown-of-thorns sea star <em>A. planci</em> (Glynn 2001).",TRUE,15,TRUE,TRUE,CORALS_Part1,Pocillopora inflata,Anthozoa,URM-Cn-5981,NA,616363.5,623494.0,1029598.4,210259.073671369,IUCN,34.113,98.856,0.168,Corals,17
133311,shallow,741588.76,1724140.9,0.4301207401320855,0.5698792598679145,"Found in sandy, inter-reef habitat and forming small clumps in thickets (Aeby, Lovell, Richards, Delbeek, Reboton, and Bass pers. comm.). This species is found from 10-20 m.",TRUE,20,FALSE,TRUE,CORALS_Part3,Acropora halmaherae,Anthozoa,URM-Cn-4757,NA,1885379.8,4555577.0,5708247.8,732708.943314253,IUCN,38.863,41.386,1.23,Corals,4
133313,shallow,11568911.0,24029808.59,0.48143999802039206,0.5185600019796079,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes and lagoons. It is found subtidally on reef slopes and submerged reefs, not usually intertidally (Wallace 1999). <br/><br/>Populations in the Hawaiian Archipelago become sexually mature during the early summer (Kenyon <em>et al</em>. 2007). <em>Acropora cytherea</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 3-25 m.<br/><br/><em>A. cytherea</em>, along with <em>M. aequituberculata</em>, is the dominant coral species on the reef slope of central Vietnam reefs at a depth of 2-6 m (Latypov 2001).",TRUE,25,TRUE,TRUE,CORALS_Part1,Acropora cytherea,Anthozoa,URM-Cn-4733,NA,26241597.4,12791540.1,28533338.3,10499799.206822494,AM,82.084,48.745,7.083,Corals,187
133315,shallow,10768036.88,21771229.53,0.49459939160358485,0.5054006083964151,"This species occurs in shallow, tropical reef environments. This species is found on upper reef slopes. This species occurs around the low tide mark and just subtidally on rocky, wave-swept, shallow reefs, as well as reef habitats subject to strong tidal currents (Wallace 1999). This species is found from 1-12 m.",TRUE,12,TRUE,TRUE,CORALS_Part1,Acropora monticulosa,Anthozoa,URM-Cn-4788,NA,23676537.5,11087822.2,25944744.9,8819614.788417717,AM,79.543,46.83,6.391,Corals,45
133317,shallow,8551855.26,15485577.129999999,0.552246467032385,0.447753532967615,"This species is found in deeper reef slopes as an attached, encrusting polyps with multiple mouths. The depth range is from 6-27 m (Hoeksema 1990). Maximum size is 13 cm in diameter.",FALSE,27,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133319,shallow,11773576.36,24258141.81,0.48534535135525286,0.5146546486447472,"This species occurs in shallow, tropical reef environments. It is found in turbid water around fringing reefs, and subtidally on protected deepwater flats, lagoons, and sandy slopes (Wallace 1999). This species is found from 5-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Acropora horrida,Anthozoa,URM-Cn-4760,NA,26578258.1,12662130.7,28699686.6,10540702.242946682,AM,83.246,47.641,7.174,Corals,61
133320,shallow,8464711.75,15812302.33,0.5353244311513237,0.46467556884867633,"This species occurs in shallow, tropical reef environments. It is found in shallow reef environments and on rocky foreshores in subtropical locations. It occurs subtidally on reef slopes and walls and submerged reefs (Wallace 1999). This species is found from 5-25 m.",TRUE,25,TRUE,TRUE,CORALS_Part1,Acropora solitaryensis,Anthozoa,URM-Cn-4830,NA,17413211.5,9270942.8,18984355.8,7699798.415432022,AM,83.053,53.241,4.7,Corals,25
133321,shallow,5877508.47,12435685.809999999,0.47263243537993505,0.527367564620065,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes. This species is found in lagoons and can be found in the outer reef channel. This species is found to at least 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133324,shallow,11122175.11,21069494.57,0.5278804896362542,0.4721195103637458,"This species occurs in shallow, tropical reef environments. It is found on exposed upper reef slopes and flats, intertidally and subtidally on reef tops, upper slopes, and submerged reefs (Wallace 1999) and is found from 1-15 m. <em>A. gemmifera</em> is commonly found from 1-5 m, rarely from 9-15 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,15,TRUE,TRUE,CORALS_Part1,Acropora gemmifera,Anthozoa,URM-Cn-4752,NA,23368163.9,12399598.9,26024433.4,9743329.465546062,AM,78.578,53.062,6.308,Corals,138
133325,shallow,11703625.76,24140548.04,0.48481193304342235,0.5151880669565776,"This species occurs in shallow, tropical reef environments. It is found in a wide range of reefs, also rocky foreshores of subtropical locations. This species is found in the outer reef channel, on the back and foreslopes of the reef, in lagoons, and in inter-reef soft and rubble substrate. It is found on subtidal rock and rocky reefs. This species is found to at least 50 m.",TRUE,50,TRUE,TRUE,CORALS_Part3,Cyphastrea chalcidicum,Anthozoa,URM-Cn-5510,NA,26397610.4,8394775.6,27157769.8,7634616.121194641,AM,90.945,31.801,7.126,Corals,39
133327,shallow,5060314.64,10872536.03,0.46542174024876515,0.5345782597512349,"This species occurs in shallow, tropical reef environments. It is found in shallow, protected lagoons, and lagoon entrances, found subtidally in lagoons and calm-water reef shoals (Wallace 1999). This species is found from 1-10 m.",TRUE,10,TRUE,TRUE,CORALS_Part3,Acropora lovelli,Anthozoa,URM-Cn-4779,NA,11651008.1,5218773.9,13795633.7,3074148.2840803913,AM,58.906,44.792,3.145,Corals,12
133328,shallow,33486.12,82494.71,0.40591839161565635,0.5940816083843437,It is found on rocky foreshores. It is not known to which depth this species occurs.,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133329,shallow,9648702.26,17480319.59,0.5519751632870461,0.4480248367129539,"This species is found in reef flats, generally to depths of 5 m.",TRUE,5,FALSE,TRUE,CORALS_Part1,Porites stephensoni,Anthozoa,URM-Cn-6079,NA,19267728.0,10967233.1,23734839.0,6500122.099877578,AM,59.269,56.92,5.201,Corals,16
133331,shallow,162516.15,538007.8,0.3020702487956494,0.6979297512043505,"This species occurs in shallow reef habitat. <em>Millepora</em> species are generally found in inshore areas characterized by turbidity, and exhibit a tolerance for siltation. They often occur in clear offshore sites (Lovell pers. comm.).",FALSE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133332,shallow,11225361.62,21909786.979999997,0.5123446261822122,0.4876553738177878,"This species is found in protected reef environments. In the Red Sea, it was recorded in dimly lit conditions with moderate sedimentation at the base of the reef slope (Sheppard and Sheppard 1991). This species is most commonly reported at depth between 5 and 10 m. However, the exact depth range is unknown, and this species is likely to occur in quite a wide range of depths. For example, it has been recorded from dim light conditions suggesting that it can occur at depths greater than 10 m.",FALSE,10,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133333,shallow,9759819.37,18023241.869999997,0.5415129775429242,0.45848702245707584,This species occurs in shallow and deeper tropical reef environments. It is found on upper reef slopes.<br/>This is a fairly uncommon coral that appears to prefer reef slopes. Colonies may reach several metres in diameter (Wood 1983). This species may be found on subtidal rock and rocky reefs. This species is found to 30 m.,TRUE,30,TRUE,TRUE,CORALS_Part3,Oulophyllia bennettae,Anthozoa,URM-Cn-5605,NA,19838031.4,6087730.6,20430899.6,5494862.422119034,AM,90.261,30.687,5.355,Corals,16
133334,shallow,356147.93,735124.26,0.48447310118700204,0.515526898812998,"This species occurs on shallow reefs. It occurs on the upper reef slopes and tidal pools.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,NA,TRUE,TRUE,CORALS_Part3,Acropora branchi,Anthozoa,URM-Cn-4719,NA,869299.2,680918.8,1251349.2,298868.8291163493,AM,43.892,78.33,0.235,Corals,4
133336,shallow,335453.59,472497.66000000003,0.7099582038141734,0.2900417961858266,This species occurs in shallow reef environments. This species is found on the back and foreslopes of the reef and in lagoons. This species is found to at least 15 m.,FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133337,shallow,11478069.85,23639949.86,0.48553697947648694,0.514463020523513,"This species is found in all reef environments. It is commonly found from 12-15 m, rarely from 9-11 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found to 50 m.",TRUE,50,FALSE,TRUE,CORALS_Part1,Merulina ampliata,Anthozoa,URM-Cn-5826,NA,25770604.2,12947529.8,27993688.5,10724445.45411329,AM,82.83,50.241,6.956,Corals,114
133340,shallow,899457.0,1084129.5,0.8296582649950951,0.1703417350049049,This species is found on subtidal rocky foreshores of temperate localities and a probable record from northern Australia. This species is found from 3-15 m.,TRUE,15,FALSE,TRUE,CORALS_Part1,Symphyllia wilsoni,Anthozoa,URM-Cn-5897,1,1284564.2,627907.0,1311489.2,600981.9879488595,AM,95.712,48.881,0.347,Corals,13
133343,shallow,11399260.3,23557793.54,0.4838848884826419,0.5161151115173581,"This species occurs in most reef environments. This species is found on subtidal rock and rocky reefs, on the back and foreslope, and in lagoons. It can be found in the outer reef channel and on inter-reef rubble substrate. This species is found to 25 m.",TRUE,25,FALSE,TRUE,CORALS_Part3,Favites russelli,Anthozoa,URM-Cn-5569,NA,25682470.6,4556658.7,26018758.9,4220370.404370579,AM,92.62,17.742,6.933,Corals,34
133344,shallow,338474.27,475518.34,0.7118006636715631,0.28819933632843686,This species is found on a single reef slope in the Red Sea. This species is known from 10-20 m.,TRUE,20,FALSE,TRUE,CORALS_Part1,Podabacia sinai,Anthozoa,URM-Cn-5790,NA,625245.0,286202.2,633776.4,277670.82151549775,AM,97.019,45.774,0.169,Corals,4
133345,shallow,12356363.05,26428371.64,0.4675415957636352,0.5324584042363648,This species occurs in most reef environments. It prefers tropical and subtropical reef environments. <em>M. tuberculosa</em> is commonly found from 3-15 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found to at least 40 m.,TRUE,40,FALSE,TRUE,CORALS_Part3,Montipora tuberculosa,Anthozoa,URM-Cn-4941,NA,28813953.5,14858719.5,30969774.7,12702898.19175196,AM,85.491,51.568,7.778,Corals,100
133347,shallow,986030.85,1613811.01,0.6109952428692378,0.3890047571307622,This species is primarily found on more exposed localities than <em>P. multilobata</em> and is presumably widespread in Indonesian and Philippine waters (Ditlev 2003).<br/><br/>General genus information: <em>Plerogyra</em> is especially common on reef slopes and in the shelter of boulders and coral heads. Solitary coralla do not generally exceed 15 cm in diameter with the vesicles fully inflated. Colonial forms are usually less than 50 cm in diameter (Wood 1983).,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133348,shallow,667260.11,1243632.3399999999,0.5365412980495506,0.46345870195044936,This species occurs in shallow reef environments. This species is found from 3-15 m.,TRUE,15,TRUE,TRUE,CORALS_Part3,Acropora variolosa,Anthozoa,SLB-93322,NA,1533088.1,1159122.3,2081315.0,610895.381879499,AM,52.703,75.607,0.414,Corals,7
133349,shallow,152476.12,574341.11,0.2654800733313344,0.7345199266686656,"This species is found in shallow, protected reef and lagoon environments, generally to depths of 30 m. This species forms monospecific stands in protected areas at medium depths (Fenner pers. comm.).",TRUE,30,TRUE,TRUE,CORALS_Part1,Porites compressa,Anthozoa,URM-Cn-6044,NA,587095.8,8089581.7,8517794.1,158883.33092129714,IUCN,27.063,7.257,2.184,Corals,11
133351,shallow,12457925.77,25645429.65,0.48577566997400645,0.5142243300259935,It is found on lower reef slopes and vertical walls. Maximum size is 20 cm. This species is found from 10-30 m.,TRUE,30,FALSE,TRUE,CORALS_Part1,Leptoseris mycetoseroides,Anthozoa,URM-Cn-4967,NA,28102327.0,14622025.6,30692931.6,12031420.998546867,AM,82.283,52.031,7.586,Corals,98
133352,shallow,3561130.32,5877217.42,0.6059211469498434,0.39407885305015655,"This species occurs in shallow, tropical reef environments on upper reef slopes. This species is found from 5-15 m.<br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,15,TRUE,TRUE,CORALS_Part1,Acropora gomezi,Anthozoa,URM-Cn-4754,NA,6705696.8,2516341.2,6971443.4,2250594.6007836685,AM,89.439,37.525,1.81,Corals,5
133355,shallow,3558649.83,5684459.49,0.6260313467375945,0.37396865326240547,"This species occurs in shallow reef environments. This species is found from 2-15 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133357,shallow,5981603.11,9300712.7,0.6431338439257457,0.3568661560742543,"This species is found in shallow reef environments, generally to depths of 20 m.",FALSE,20,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133358,shallow,4717781.65,8118237.92,0.5811337012404288,0.41886629875957115,"This species is found in shallow reef environments, generally to depths of 15 m.",FALSE,15,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133359,shallow,9026673.57,16837300.26,0.5361116943103086,0.4638883056896914,"This species occurs in shallow, tropical reef environments. This species is found on upper reef slopes. It occurs just subtidally at reef edges (Wallace 1999). This species is found from 5-20 m.",TRUE,20,TRUE,TRUE,CORALS_Part1,Acropora microclados,Anthozoa,URM-Cn-4783,NA,18492281.1,10857516.2,21782741.1,7567056.2120984495,AM,69.694,58.714,4.992,Corals,35
133360,shallow,7963102.41,17642174.59,0.451367396313699,0.548632603686301,This species occur on reef slopes and vertical walls. It may form large crusts over 1 m in diameter. This species may be found from 3-20 m.,TRUE,20,FALSE,TRUE,CORALS_Part1,Pavona bipartita,Anthozoa,URM-Cn-4979,NA,19144483.3,7434044.1,21248592.3,5329935.078246879,AM,71.696,38.831,5.168,Corals,13
133362,shallow,817076.72,975060.98,0.8379749951638922,0.16202500483610782,"This species is poorly known. <em>Millepora</em> species are generally found in inshore areas characterized by turbidity, and exhibit a tolerance for siltation. They often occur in clear offshore sites (Lovell pers. comm.)",FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133365,shallow,11563891.56,23022968.4,0.5022763076893247,0.49772369231067526,"This species occurs in shallow, tropical reef environments in mostly shallow and deeper subtidal communities. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope and in lagoons. It may be found on inter-reef rubble substrate. This species is found to 30 m. <br/><br/><em>Goniastrea</em> species are usually hardy corals often found on back reef areas. Many of the colonies are small or medium in size, but others grow to a meter or more in diameter (Wood 1983).",TRUE,30,TRUE,TRUE,CORALS_Part1,Goniastrea edwardsi,Anthozoa,URM-Cn-5574,NA,25325807.9,6422700.8,25890239.0,5858269.691004729,AM,91.212,25.36,6.836,Corals,40
133366,shallow,8735048.4,14754124.14,0.5920411348795931,0.4079588651204069,"This species is found in shallow reef environments, especially in subtropical  localities. This species is found to 30 m.",TRUE,30,TRUE,TRUE,CORALS_Part1,Acanthastrea lordhowensis,Anthozoa,URM-Cn-5851,NA,16676261.8,12148609.1,20356678.9,8468192.077297058,AM,69.705,72.85,4.501,Corals,21
133368,shallow,4099047.78,7059827.82,0.5806158286732833,0.4193841713267167,"This species is found in shallow reef environments, generally to a depth of 30 m.",FALSE,30,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133370,shallow,1983082.36,5125651.75,0.3868936979575329,0.6131063020424671,"This species is found in shallow reef environments, generally to depths of 15 m.",TRUE,15,TRUE,TRUE,CORALS_Part1,Porites profundus,Anthozoa,SLB-158808,NA,5682131.6,3978884.3,8248116.3,1412899.5743923679,AM,35.51,70.025,1.534,Corals,9
133371,shallow,10955592.0,23534206.33,0.46551780189138847,0.5344821981086115,"<em>Fungia distorta</em> is a free-living coral that occurs on soft substrata, sediments and coral rubble, especially where exposed to currents; and sometimes found in seagrass beds (Feingold 1996). It is found to 85 m, but the most common depth range is from 1-25 m (Hoeksema 1990)  Maximum size is 7.5cm in diameter. It also reproduce asexually by fragmentation.<br/><br/>According to Colley <em>et al</em>. (2000), <em>F. distorta</em> individuals are gonochoric and probably broadcast spawners. Reproduction activity occurs during the warm, wet season from at least February to June, peaking in April (Colley <em>et al</em>. 2000). Fecundity is high for <em>F. distorta</em>, with up to 13,000 mature eggs per cm² of live coral tissue (Colley <em>et al</em>. 2000). Individuals can have from four to eight reproductive cycles per year; additionally, the minimum size for sexual activity is 1.75 cm diameter (Colley <em>et al</em>. 2000). Asexual reproduction is locally important. In addition, parental fragments as well as secondary fragments can produce gonads (Colley <em>et al</em>. 2000). At Davil's Crown, Galapagos Islands, the sex ratio is skewed towards males (5:1), which can be a result of fragmentation (Colley <em>et al</em>. 2000).",TRUE,85,FALSE,TRUE,CORALS_Part3,Fungia distorta,Anthozoa,URM-Cn-5757,NA,25527186.4,8056901.6,26441574.0,7142513.949847712,AM,88.651,31.562,6.891,Corals,21
133372,shallow,1996293.73,7112852.77,0.2806600662985465,0.7193399337014534,This species is found in reef slopes as a free-living polyp with multiple mouths. The maximum size is 38 cm in diameter. The specimens may reproduce asexually by fragmentation. This species is found to 15 m.,TRUE,15,FALSE,TRUE,CORALS_Part3,Polyphyllia novaehiberniae,Anthozoa,URM-Cn-5791,NA,7356238.7,2894418.3,8748064.8,1502592.3218599777,AM,51.913,39.346,1.986,Corals,12
133373,shallow,1731698.38,3088421.4,0.5607066380254974,0.43929336197450264,"<em>M. faveolata</em> is found from 1-30 m in backreef and fore-reef habitats, and is often the most abundant coral between 10-20 m in fore-reef environments.",FALSE,30,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133375,shallow,5874407.96,12515294.1,0.4693783392593227,0.5306216607406773,"This species occurs in shallow reef environments, especially shallow to mid reef slopes. This species is found from 2 m to at least 20 m.",TRUE,20,TRUE,TRUE,CORALS_Part3,Montipora corbettensis,Anthozoa,URM-Cn-4888,NA,13685605.3,7687268.8,15651546.4,5721327.610466872,AM,74.426,56.17,3.694,Corals,17
133376,shallow,7189234.75,16995192.78,0.4230157811719744,0.5769842188280256,This species is found in depths of 1-20 m in all sheltered reef areas away from high wave action. This species is found to 15 m.,TRUE,20,FALSE,TRUE,CORALS_Part1,Acanthastrea ishigakiensis,Anthozoa,URM-Cn-5850,NA,18620325.7,12631440.5,23751386.0,7500380.237634703,AM,59.379,67.837,5.026,Corals,33
