spp_group,iucn_sid,sciname,class,am_sid,reviewed,area_iucn,area_am,area_total,area_overlap,sm_range,sm_perc,area_ratio,lg_area_pct,spp_group_text,occurcells,n_spp,quad
LOBSTERS,170064,Metanephrops velutinus,Malacostraca,ITS-552945,NA,2179650.3,2646175.6,4410010.0,415815.8507546448,IUCN,19.077,82.37,0.714,Lobsters,36,158,q3
LOBSTERS,170065,Linuparus somniosus,Malacostraca,ITS-552960,NA,735162.1,211093.4,917846.5,28408.97211845106,AM,13.458,28.714,0.198,Lobsters,6,158,q4
LOBSTERS,170066,Panulirus longipes,Malacostraca,ITS-552976,NA,7153129.6,15049566.5,17025083.1,5177612.996846158,IUCN,72.382,47.53,4.062,Lobsters,36,158,q2
LOBSTERS,170068,Neoglyphea inopinata,Malacostraca,ITS-552906,NA,338121.7,1681948.9,1977864.8,42205.80926885018,IUCN,12.482,20.103,0.454,Lobsters,4,158,q4
LOBSTERS,170070,Linuparus sordidus,Malacostraca,ITS-552961,NA,1557439.8,1270828.5,2573998.9,254269.4229114874,AM,20.008,81.597,0.42,Lobsters,21,158,q3
LOBSTERS,170071,Parribacus antarcticus,Malacostraca,ITS-97682,NA,28862558.7,14674935.4,35793373.0,7744121.140599335,AM,52.771,50.844,7.791,Lobsters,97,158,q4
LOBSTERS,170072,Jasus lalandii,Malacostraca,ITS-552953,NA,402742.2,180369.8,429370.3,153741.6940577093,AM,85.237,44.785,0.109,Lobsters,52,158,q2
LOBSTERS,170073,Panulirus cygnus,Malacostraca,ITS-552970,NA,280504.7,151064.3,288578.4,142990.61557630915,AM,94.655,53.854,0.076,Lobsters,12,158,q2
LOBSTERS,170075,Scyllarides aequinoctialis,Malacostraca,ITS-97676,NA,5526653.7,3411928.8,5638960.6,3299621.9165829383,AM,96.708,61.736,1.492,Lobsters,44,158,q1
LOBSTERS,170079,Metanephrops thomsoni,Malacostraca,ITS-552944,NA,414546.0,520877.8,851594.4,83829.32140187015,IUCN,20.222,79.586,0.141,Lobsters,8,158,q3
LOBSTERS,170080,Puerulus angulatus,Malacostraca,ITS-552985,NA,2068342.0,7204535.4,8124377.3,1148500.0611409915,IUCN,55.528,28.709,1.945,Lobsters,54,158,q4
LOBSTERS,170081,Ibacus ciliatus,Malacostraca,ITS-553012,NA,3781852.1,4406073.3,6555110.1,1632815.2898583869,IUCN,43.175,85.833,1.189,Lobsters,17,158,q3
LOBSTERS,170082,Nephropsis agassizii,Malacostraca,ITS-97310,NA,3816857.7,3440333.1,5780655.8,1476535.023931123,AM,42.918,90.135,1.03,Lobsters,61,158,q3
LOBSTERS,170085,Eunephrops bairdii,Malacostraca,ITS-552927,NA,319286.4,24167.9,343454.3,0.0,AM,0.0,7.569,0.086,Lobsters,7,158,q4
LOBSTERS,170086,Nephropsis ensirostris,Malacostraca,ITS-552919,NA,4613928.7,3512344.3,7751602.5,374670.5658060791,AM,10.667,76.125,1.245,Lobsters,15,158,q3
LOBSTERS,170087,Ibacus alticrenatus,Malacostraca,SLB-184952,NA,1709597.4,1298081.9,2002601.0,1005078.2796383885,AM,77.428,75.929,0.461,Lobsters,54,158,q1
LOBSTERS,170088,Scyllarides nodifer,Malacostraca,ITS-97673,NA,2034044.7,1253943.7,2335896.7,952091.6440926048,AM,75.928,61.648,0.549,Lobsters,26,158,q1
LOBSTERS,170089,Metanephrops neptunus,Malacostraca,ITS-552939,NA,3374543.2,125970.4,3421542.4,78971.28077116351,AM,62.69,3.733,0.911,Lobsters,5,158,q4
LOBSTERS,170092,Nephropsis sulcata,Malacostraca,ITS-552924,NA,6124275.5,12537590.2,17123187.5,1538678.2174857936,IUCN,25.124,48.847,3.384,Lobsters,34,158,q4
LOBSTERS,170093,Eunephrops cadenasi,Malacostraca,ITS-552928,NA,3864973.5,620449.0,3885756.6,599665.8698317981,AM,96.65,16.053,1.043,Lobsters,10,158,q2
LOBSTERS,170094,Panulirus regius,Malacostraca,ITS-552980,NA,2895035.3,1439744.5,3294911.3,1039868.5953525389,AM,72.226,49.732,0.781,Lobsters,23,158,q2
LOBSTERS,170095,Thaumastocheles zaleucus,Malacostraca,ITS-553065,NA,228837.3,1156795.8,1296303.2,89329.79402527263,IUCN,39.036,19.782,0.312,Lobsters,7,158,q4
LOBSTERS,170096,Thaumastocheles japonicus,Malacostraca,ITS-553064,NA,6794163.3,1747464.7,8381829.7,159798.3150718669,AM,9.145,25.72,1.834,Lobsters,6,158,q4
LOBSTERS,170097,Justitia longimanus,Malacostraca,SLB-190081,NA,1287392.7,2437240.3,2976103.8,748529.1895919683,IUCN,58.143,52.822,0.658,Lobsters,18,158,q4
TUNAS_BILLFISHES,170306,Scomber japonicus,Actinopterygii,Fis-29507,NA,11416014.0,24653563.5,31912183.7,4157393.774998743,IUCN,36.417,46.306,6.655,Tunas/Billfish,269,59,q4
TUNAS_BILLFISHES,170308,Grammatorcynus bicarinatus,Actinopterygii,Fis-21661,NA,1741149.4,1223877.0,2347239.1,617787.3201848102,AM,50.478,70.291,0.47,Tunas/Billfish,57,59,q3
TUNAS_BILLFISHES,170309,Kajikia audax,Actinopterygii,Fis-163398,1,173978084.1,208507232.1,209229678.4,173255637.8493184,IUCN,99.585,83.44,56.283,Tunas/Billfish,1345,59,q1
TUNAS_BILLFISHES,170310,Katsuwonus pelamis,Actinopterygii,Fis-22777,1,228858854.9,282273619.7,283074694.4,228057780.33232757,IUCN,99.65,81.077,76.195,Tunas/Billfish,2690,59,q1
TUNAS_BILLFISHES,170311,Scomberomorus guttatus,Actinopterygii,Fis-22822,NA,6853780.6,8373672.7,10626124.8,4601328.583597304,IUCN,67.136,81.849,2.26,Tunas/Billfish,81,59,q1
TUNAS_BILLFISHES,170312,Istiompax indica,Actinopterygii,Fis-164254,1,182195890.7,198820514.0,199940268.5,181076136.2759074,IUCN,99.385,91.638,53.668,Tunas/Billfish,1061,59,q1
TUNAS_BILLFISHES,170313,Sarda orientalis,Actinopterygii,Fis-22817,NA,19820325.9,19708225.5,32288606.5,7239944.890013619,AM,36.736,99.434,5.35,Tunas/Billfish,136,59,q3
TUNAS_BILLFISHES,170314,Makaira nigricans,Actinopterygii,Fis-29447,1,189225820.6,67754183.4,208815900.4,48164103.590148315,AM,71.087,35.806,51.078,Tunas/Billfish,838,59,q2
TUNAS_BILLFISHES,170315,Tetrapturus angustirostris,Actinopterygii,Fis-30712,1,151977929.5,189218880.9,198445739.4,142751070.99549994,IUCN,93.929,80.319,51.076,Tunas/Billfish,461,59,q1
TUNAS_BILLFISHES,170316,Scomberomorus commerson,Actinopterygii,Fis-22820,NA,37826713.5,16396473.7,40225826.9,13997360.398467135,AM,85.368,43.346,10.211,Tunas/Billfish,388,59,q2
TUNAS_BILLFISHES,170318,Rastrelliger brachysoma,Actinopterygii,Fis-22812,NA,12678056.3,9403773.9,14985023.9,7096806.28053231,AM,75.468,74.174,3.422,Tunas/Billfish,53,59,q1
TUNAS_BILLFISHES,170319,Orcynopsis unicolor,Actinopterygii,Fis-22805,NA,3354805.7,4355414.7,6573755.3,1136464.9549205762,IUCN,33.876,77.026,1.176,Tunas/Billfish,102,59,q3
TUNAS_BILLFISHES,170320,Euthynnus lineatus,Actinopterygii,Fis-29391,1,9007139.1,1010678.3,9045678.6,972138.7919406549,AM,96.187,11.221,2.431,Tunas/Billfish,111,59,q2
TUNAS_BILLFISHES,170321,Cybiosarda elegans,Actinopterygii,Fis-22754,NA,4621467.7,3333914.0,5932973.4,2022408.353257897,AM,60.662,72.14,1.247,Tunas/Billfish,46,59,q3
TUNAS_BILLFISHES,170322,Kajikia albida,Actinopterygii,Fis-164253,NA,62966446.6,62722441.9,65093370.6,60595517.92814801,AM,96.609,99.612,16.997,Tunas/Billfish,745,59,q1
TUNAS_BILLFISHES,170323,Scomberomorus maculatus,Actinopterygii,Fis-22825,NA,1991561.2,1185233.2,2308397.5,868396.8385415268,AM,73.268,59.513,0.538,Tunas/Billfish,140,59,q1
TUNAS_BILLFISHES,170324,Rastrelliger faughni,Actinopterygii,Fis-29499,NA,13762991.5,6421544.2,16185494.4,3999041.2389294053,AM,62.275,46.658,3.715,Tunas/Billfish,41,59,q4
TUNAS_BILLFISHES,170325,Scomberomorus sierra,Actinopterygii,Fis-29513,NA,2224650.9,1155348.8,2363981.8,1016017.9290222706,AM,87.94,51.934,0.601,Tunas/Billfish,134,59,q2
TUNAS_BILLFISHES,170326,Scomberomorus tritor,Actinopterygii,Fis-22830,1,4695463.9,1297762.1,5107853.0,885373.0265377002,AM,68.223,27.639,1.267,Tunas/Billfish,99,59,q2
TUNAS_BILLFISHES,170327,Scomberomorus regalis,Actinopterygii,Fis-22827,1,5116819.7,3362277.7,6797215.7,1681881.74507089,AM,50.022,65.71,1.381,Tunas/Billfish,89,59,q3
TUNAS_BILLFISHES,170328,Rastrelliger kanagurta,Actinopterygii,Fis-22813,1,34481008.1,14771553.4,36547291.1,12705270.379711254,AM,86.012,42.84,9.308,Tunas/Billfish,297,59,q2
TUNAS_BILLFISHES,170329,Scomber australasicus,Actinopterygii,Fis-29506,1,15691270.9,14526918.1,24507157.8,5711031.23025774,AM,39.313,92.58,4.236,Tunas/Billfish,318,59,q3
TUNAS_BILLFISHES,170330,Scomberomorus munroi,Actinopterygii,Fis-29510,NA,3634644.7,4144030.7,5452386.6,2326288.814964774,IUCN,64.003,87.708,1.119,Tunas/Billfish,151,59,q1
TUNAS_BILLFISHES,170331,Acanthocybium solandri,Actinopterygii,Fis-22735,1,118939717.0,287476404.9,289975514.5,116440607.30382036,IUCN,97.899,41.374,77.599,Tunas/Billfish,488,59,q2
TUNAS_BILLFISHES,170332,Sarda australis,Actinopterygii,Fis-22815,NA,2286977.6,731314.2,2501666.3,516625.5033480594,AM,70.643,31.977,0.617,Tunas/Billfish,59,59,q2
TUNAS_BILLFISHES,170333,Tetrapturus georgii,Actinopterygii,Fis-8203,NA,48618254.3,4994356.9,49299621.4,4312989.801967685,AM,86.357,10.273,13.124,Tunas/Billfish,13,59,q2
TUNAS_BILLFISHES,170334,Tetrapturus belone,Actinopterygii,Fis-30713,NA,3003031.8,2797915.9,3121260.8,2679686.9212226258,AM,95.774,93.17,0.811,Tunas/Billfish,32,59,q1
TUNAS_BILLFISHES,170335,Scomberomorus brasiliensis,Actinopterygii,Fis-29509,NA,5102092.1,2150522.4,5611315.0,1641299.482778427,AM,76.321,42.15,1.377,Tunas/Billfish,48,59,q2
TUNAS_BILLFISHES,170336,Euthynnus affinis,Actinopterygii,Fis-22758,1,39815533.8,17550510.2,42880174.0,14485869.966146108,AM,82.538,44.08,10.747,Tunas/Billfish,331,59,q2
TUNAS_BILLFISHES,170337,Scomberomorus semifasciatus,Actinopterygii,Fis-22828,NA,3146782.1,3039121.6,4024585.8,2161317.9096074174,AM,71.117,96.579,0.849,Tunas/Billfish,127,59,q1
TUNAS_BILLFISHES,170338,Istiophorus platypterus,Actinopterygii,Fis-22766,1,233316396.4,161569319.3,238353485.8,156532229.84211004,AM,96.882,69.249,62.98,Tunas/Billfish,818,59,q1
TUNAS_BILLFISHES,170339,Scomberomorus cavalla,Actinopterygii,Fis-22819,NA,7175477.4,3930106.7,8041034.6,3064549.427783503,AM,77.976,54.771,1.937,Tunas/Billfish,362,59,q1
TUNAS_BILLFISHES,170340,Gasterochisma melampus,Actinopterygii,Fis-29402,NA,64562663.2,62701751.8,78731926.2,48532488.800729744,AM,77.402,97.118,17.428,Tunas/Billfish,65,59,q1
TUNAS_BILLFISHES,170341,Thunnus orientalis,Actinopterygii,Fis-123736,1,50938877.8,152145157.5,153888884.0,49195151.29676232,IUCN,96.577,33.48,41.069,Tunas/Billfish,586,59,q2
TUNAS_BILLFISHES,170342,Gymnosarda unicolor,Actinopterygii,Fis-22776,NA,16466449.4,15484866.7,27563466.7,4387849.348593918,AM,28.336,94.039,4.445,Tunas/Billfish,136,59,q3
TUNAS_BILLFISHES,170343,Scomberomorus koreanus,Actinopterygii,Fis-22823,NA,4343672.2,7650308.7,9280502.2,2713478.7487313184,IUCN,62.47,56.778,2.065,Tunas/Billfish,28,59,q3
TUNAS_BILLFISHES,170344,Auxis thazard,Actinopterygii,Fis-22739,1,58179630.4,39735973.4,70673917.0,27241686.76260432,AM,68.557,68.299,15.705,Tunas/Billfish,420,59,q1
TUNAS_BILLFISHES,170345,Euthynnus alletteratus,Actinopterygii,Fis-22759,NA,19341376.9,9490746.0,22147638.2,6684484.704302301,AM,70.432,49.07,5.221,Tunas/Billfish,271,59,q2
TUNAS_BILLFISHES,170346,Scomberomorus sinensis,Actinopterygii,Fis-22829,NA,2245691.0,6464368.6,7251570.1,1458489.4159747253,IUCN,64.946,34.74,1.745,Tunas/Billfish,13,59,q2
TUNAS_BILLFISHES,170348,Scomberomorus plurilineatus,Actinopterygii,Fis-29511,NA,3014482.8,965283.7,3245988.7,733777.7685024312,AM,76.017,32.022,0.814,Tunas/Billfish,41,59,q2
TUNAS_BILLFISHES,170349,Allothunnus fallai,Actinopterygii,Fis-29265,1,65357091.8,91432005.9,93150984.3,63638113.30170748,IUCN,97.37,71.482,24.68,Tunas/Billfish,49,59,q1
TUNAS_BILLFISHES,170351,Thunnus tonggol,Actinopterygii,Fis-22838,1,24673631.0,15457864.2,29351760.3,10779734.882163027,AM,69.736,62.649,6.66,Tunas/Billfish,128,59,q1
TUNAS_BILLFISHES,170352,Sarda chiliensis,Actinopterygii,Fis-21631,NA,4441029.4,410950.2,4571010.9,280968.6746438487,AM,68.37,9.253,1.199,Tunas/Billfish,7,59,q2
TUNAS_BILLFISHES,170353,Scomberomorus lineolatus,Actinopterygii,Fis-22824,NA,4801590.9,4516202.5,6549175.8,2768617.687239071,AM,61.304,94.056,1.296,Tunas/Billfish,24,59,q3
TUNAS_BILLFISHES,170354,Scomber scombrus,Actinopterygii,Fis-29508,1,10060395.0,7269678.5,11828648.9,5501424.649533887,AM,75.676,72.26,2.716,Tunas/Billfish,1178,59,q1
TUNAS_BILLFISHES,170355,Auxis rochei,Actinopterygii,Fis-22738,1,59030248.6,40615234.2,69239395.4,30406087.35211771,AM,74.864,68.804,15.934,Tunas/Billfish,198,59,q1
TUNAS_BILLFISHES,170356,Scomberomorus niphonius,Actinopterygii,Fis-22826,NA,3331029.1,1909371.9,3748102.1,1492298.8618765732,AM,78.157,57.321,0.899,Tunas/Billfish,18,59,q1
TUNAS_BILLFISHES,170357,Scomber colias,Actinopterygii,Fis-133251,1,7285451.4,7877525.6,12416266.2,2746710.7096891296,IUCN,37.701,92.484,2.126,Tunas/Billfish,77,59,q3
TUNAS_BILLFISHES,170358,Grammatorcynus bilineatus,Actinopterygii,Fis-21662,NA,17324877.6,10373024.1,21103865.0,6594036.658854435,AM,63.569,59.874,4.677,Tunas/Billfish,44,59,q1
REPTILES,176704,Aipysurus laevis,Reptilia,Rep-383,NA,2123892.5,8824445.9,9467639.3,1480699.0104616887,IUCN,69.716,24.068,2.382,Reptiles,78,27,q2
REPTILES,176708,Astrotia stokesii,Reptilia,SLB-88859,NA,9924635.3,12550677.1,15788753.7,6686558.6699616695,IUCN,67.373,79.076,3.388,Reptiles,69,27,q1
REPTILES,176715,Hydrophis caerulescens,Reptilia,Rep-6233,NA,3266132.4,12485129.0,13289804.0,2461457.4016306303,IUCN,75.363,26.16,3.37,Reptiles,16,27,q2
REPTILES,176717,Hydrophis spiralis,Reptilia,Rep-6276,NA,6512786.2,11025724.9,13464569.9,4073941.2038492165,IUCN,62.553,59.069,2.976,Reptiles,21,27,q3
REPTILES,176719,Enhydrina schistosa,Reptilia,SLB-88877,NA,8695891.0,12296782.3,15185033.7,5807639.544062928,IUCN,66.786,70.717,3.319,Reptiles,71,27,q1
REPTILES,176720,Emydocephalus annulatus,Reptilia,Rep-4964,NA,1208418.7,8965437.9,9372822.5,801034.1700459999,IUCN,66.288,13.479,2.42,Reptiles,33,27,q2
REPTILES,176726,Hydrophis cyanocinctus,Reptilia,Rep-6239,NA,10740172.3,11409682.0,15462653.1,6687201.226479157,IUCN,62.263,94.132,3.08,Reptiles,28,27,q3
REPTILES,176729,Hydrophis major,Reptilia,SLB-88872,NA,2073901.4,11914431.4,12508018.1,1480314.7176825516,IUCN,71.378,17.407,3.216,Reptiles,7,27,q2
REPTILES,176730,Hydrophis czeblukovi,Reptilia,Rep-6240,NA,287409.8,2731920.5,2909660.5,109669.73534048288,IUCN,38.158,10.52,0.737,Reptiles,3,27,q4
REPTILES,176734,Hydrophis elegans,Reptilia,Rep-6242,NA,2947295.2,9441744.7,10110474.3,2278565.6403023633,IUCN,77.31,31.216,2.549,Reptiles,143,27,q2
REPTILES,176737,Hydrophis ornatus,Reptilia,Rep-6263,NA,12121185.2,20088922.0,23458878.5,8751228.65160027,IUCN,72.198,60.338,5.423,Reptiles,33,27,q1
REPTILES,176738,Pelamis platura,Reptilia,SLB-184619,NA,23454722.1,23951210.7,33701379.3,13704553.427757815,IUCN,58.43,97.927,6.465,Reptiles,48,27,q3
REPTILES,176743,Hydrophis coggeri,Reptilia,Rep-6237,NA,5439950.1,5135492.5,9926759.6,648683.0398849754,AM,12.631,94.403,1.468,Reptiles,5,27,q3
REPTILES,176746,Lapemis curtus,Reptilia,SLB-88920,NA,10392087.6,13725978.1,16845583.1,7272482.582349815,IUCN,69.981,75.711,3.705,Reptiles,154,27,q1
REPTILES,176748,Aipysurus duboisii,Reptilia,Rep-379,NA,1610143.4,10364700.8,10841736.1,1133108.2212141168,IUCN,70.373,15.535,2.798,Reptiles,7,27,q2
REPTILES,176750,Laticauda colubrina,Reptilia,Rep-6750,NA,9986717.6,16120677.6,20337282.8,5770112.372696895,IUCN,57.778,61.95,4.351,Reptiles,128,27,q3
REPTILES,176756,Acalyptophis peronii,Reptilia,SLB-88849,NA,3133975.9,10535335.7,11416099.4,2253212.26371896,IUCN,71.896,29.747,2.844,Reptiles,42,27,q2
REPTILES,176757,Aipysurus eydouxii,Reptilia,Rep-380,NA,7166373.6,9353706.0,11494328.4,5025751.130420332,IUCN,70.13,76.615,2.525,Reptiles,61,27,q1
REPTILES,176769,Acrochordus granulatus,Reptilia,Rep-196,NA,11010195.4,9007186.6,13607252.0,6410129.957083217,AM,71.167,81.808,2.972,Reptiles,49,27,q1
REPTILES,176771,Laticauda laticaudata,Reptilia,Rep-6754,NA,11785975.3,15080555.2,19563712.4,7302817.995239792,IUCN,61.962,78.153,4.071,Reptiles,19,27,q3
SURGEONFISH_TANGS_UNICORNFISH,177949,Ctenochaetus strigosus,Actinopterygii,Fis-25954,NA,687777.5,9261118.6,9781405.0,167491.14808459577,IUCN,24.353,7.427,2.5,Surgeons/Tangs/Unicornfish,103,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177950,Naso lituratus,Actinopterygii,Fis-23658,1,21751955.8,11877792.0,24707625.4,8922122.357519994,AM,75.116,54.606,5.872,Surgeons/Tangs/Unicornfish,190,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177951,Naso tonganus,Actinopterygii,Fis-146734,NA,18771061.9,12680981.4,24344876.1,7107167.201064014,AM,56.046,67.556,5.067,Surgeons/Tangs/Unicornfish,69,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177952,Prionurus scalprum,Actinopterygii,Fis-121230,NA,2070715.6,960369.2,2411647.0,619437.8238776308,AM,64.5,46.379,0.559,Surgeons/Tangs/Unicornfish,27,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177953,Acanthurus coeruleus,Actinopterygii,Fis-29261,1,4994168.8,3172993.1,5572269.2,2594892.6759493067,AM,81.781,63.534,1.348,Surgeons/Tangs/Unicornfish,243,77,q1
SURGEONFISH_TANGS_UNICORNFISH,177954,Naso reticulatus,Actinopterygii,Fis-142748,NA,189811.4,5134043.3,5256129.2,67725.51787181925,IUCN,35.68,3.697,1.386,Surgeons/Tangs/Unicornfish,4,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177955,Ctenochaetus binotatus,Actinopterygii,Fis-31620,NA,24165020.8,12631287.6,27343303.7,9453004.70615597,AM,74.838,52.271,6.523,Surgeons/Tangs/Unicornfish,184,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177957,Acanthurus maculiceps,Actinopterygii,Fis-25286,1,13228263.7,5847230.9,14804348.1,4271146.527586743,AM,73.046,44.203,3.571,Surgeons/Tangs/Unicornfish,44,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177958,Ctenochaetus cyanocheilus,Actinopterygii,Fis-145166,1,15829909.5,4337495.1,16491332.0,3676072.651404494,AM,84.751,27.401,4.273,Surgeons/Tangs/Unicornfish,59,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177959,Acanthurus fowleri,Actinopterygii,Fis-31083,NA,7024985.7,7779165.2,11890700.8,2913450.1610381235,IUCN,41.473,90.305,2.1,Surgeons/Tangs/Unicornfish,12,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177960,Acanthurus achilles,Actinopterygii,Fis-30911,1,8644150.9,2115147.2,9665750.7,1093547.445845471,AM,51.701,24.469,2.333,Surgeons/Tangs/Unicornfish,74,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177961,Acanthurus nubilus,Actinopterygii,Fis-25281,NA,9209138.6,10312376.6,16050450.7,3471064.5786669794,IUCN,37.692,89.302,2.784,Surgeons/Tangs/Unicornfish,20,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177962,Naso fageni,Actinopterygii,Fis-32459,NA,3695626.6,10391970.9,12273286.1,1814311.3567516282,IUCN,49.093,35.562,2.805,Surgeons/Tangs/Unicornfish,23,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177963,Naso mcdadei,Actinopterygii,Fis-146732,NA,7666876.5,276451.4,7854329.5,88998.4369776964,AM,32.193,3.606,2.07,Surgeons/Tangs/Unicornfish,5,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177964,Ctenochaetus marginatus,Actinopterygii,Fis-25953,1,3088001.1,894451.9,3689132.7,293320.3697869285,AM,32.793,28.965,0.834,Surgeons/Tangs/Unicornfish,26,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177965,Acanthurus triostegus,Actinopterygii,Fis-23321,NA,30029888.5,14926365.1,33125017.7,11831235.865685567,AM,79.264,49.705,8.106,Surgeons/Tangs/Unicornfish,465,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177967,Acanthurus mata,Actinopterygii,Fis-29578,1,27704481.7,15270075.5,29963875.0,13010682.1393184,AM,85.204,55.118,7.478,Surgeons/Tangs/Unicornfish,127,77,q1
SURGEONFISH_TANGS_UNICORNFISH,177968,Naso caeruleacauda,Actinopterygii,Fis-62061,NA,7281207.8,5377323.0,9871463.3,2787067.5424269917,AM,51.83,73.852,1.965,Surgeons/Tangs/Unicornfish,8,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177969,Acanthurus nigricans,Actinopterygii,Fis-25952,1,22762916.1,9545843.5,24709577.5,7599182.122174585,AM,79.607,41.936,6.144,Surgeons/Tangs/Unicornfish,205,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177970,Naso unicornis,Actinopterygii,Fis-23659,NA,29179030.5,17144806.2,33777502.1,12546334.625887297,AM,73.179,58.757,7.876,Surgeons/Tangs/Unicornfish,238,77,q1
SURGEONFISH_TANGS_UNICORNFISH,177971,Acanthurus blochii,Actinopterygii,Fis-31087,1,19341333.0,10190046.5,23171163.9,6360215.551398868,AM,62.416,52.685,5.221,Surgeons/Tangs/Unicornfish,159,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177972,Paracanthurus hepatus,Actinopterygii,Fis-25955,NA,22234622.5,12454790.8,25804195.3,8885217.97467038,AM,71.34,56.015,6.002,Surgeons/Tangs/Unicornfish,102,77,q1
SURGEONFISH_TANGS_UNICORNFISH,177973,Zebrasoma gemmatum,Actinopterygii,Fis-26618,NA,1155616.2,1020329.1,1718468.9,457476.3195498694,AM,44.836,88.293,0.312,Surgeons/Tangs/Unicornfish,14,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177974,Acanthurus auranticavus,Actinopterygii,Fis-31085,1,9848491.9,8338031.9,13898943.9,4287579.880069805,AM,51.422,84.663,2.658,Surgeons/Tangs/Unicornfish,42,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177975,Naso minor,Actinopterygii,Fis-26340,NA,7250237.6,9712877.4,13643461.2,3319653.7744218265,IUCN,45.787,74.646,2.622,Surgeons/Tangs/Unicornfish,17,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177976,Acanthurus reversus,Actinopterygii,Fis-143896,NA,173154.2,216340.7,349990.5,39504.43209666387,IUCN,22.815,80.038,0.058,Surgeons/Tangs/Unicornfish,3,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177977,Acanthurus japonicus,Actinopterygii,Fis-53679,NA,3253380.0,8309678.7,10052160.3,1510898.4552444322,IUCN,46.441,39.152,2.243,Surgeons/Tangs/Unicornfish,15,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177979,Naso lopezi,Actinopterygii,Fis-31623,NA,14898527.9,7057119.1,17358526.9,4597120.158996466,AM,65.142,47.368,4.022,Surgeons/Tangs/Unicornfish,26,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177980,Naso thynnoides,Actinopterygii,Fis-26339,NA,16391846.0,14124656.1,23707780.9,6808721.172083123,AM,48.205,86.169,4.425,Surgeons/Tangs/Unicornfish,48,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177981,Acanthurus dussumieri,Actinopterygii,Fis-29579,1,21151274.1,16079531.4,26420048.5,10810757.019233188,AM,67.233,76.022,5.709,Surgeons/Tangs/Unicornfish,202,77,q1
SURGEONFISH_TANGS_UNICORNFISH,177982,Acanthurus chirurgus,Actinopterygii,Fis-22976,NA,5761469.8,2410364.1,5912927.9,2258905.940818025,AM,93.716,41.836,1.555,Surgeons/Tangs/Unicornfish,128,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177983,Naso brachycentron,Actinopterygii,Fis-25958,NA,17022091.5,11801814.2,21932885.7,6891019.929864292,AM,58.389,69.332,4.595,Surgeons/Tangs/Unicornfish,62,77,q3
SURGEONFISH_TANGS_UNICORNFISH,177984,Acanthurus polyzona,Actinopterygii,Fis-25280,NA,1058557.5,577831.8,1457252.4,179136.93025360417,AM,31.002,54.587,0.286,Surgeons/Tangs/Unicornfish,7,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177985,Acanthurus bahianus,Actinopterygii,Fis-29260,1,861385.6,3141524.8,3598484.4,404426.00452657347,IUCN,46.951,27.419,0.848,Surgeons/Tangs/Unicornfish,332,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177986,Ctenochaetus tominiensis,Actinopterygii,Fis-31622,NA,9138092.4,4876902.9,10620762.4,3394232.92786345,AM,69.598,53.369,2.467,Surgeons/Tangs/Unicornfish,21,77,q2
SURGEONFISH_TANGS_UNICORNFISH,177987,Acanthurus sohal,Actinopterygii,Fis-25285,NA,1778962.4,3380117.7,4106267.7,1052812.4154011703,IUCN,59.181,52.63,0.912,Surgeons/Tangs/Unicornfish,22,77,q4
SURGEONFISH_TANGS_UNICORNFISH,177988,Naso annulatus,Actinopterygii,Fis-25957,NA,23654759.8,13350568.2,28063778.7,8941549.252576785,AM,66.975,56.439,6.385,Surgeons/Tangs/Unicornfish,90,77,q1
SURGEONFISH_TANGS_UNICORNFISH,177989,Acanthurus xanthopterus,Actinopterygii,Fis-29584,NA,26767536.4,16618182.6,32244806.7,11140912.318140524,AM,67.04,62.083,7.225,Surgeons/Tangs/Unicornfish,242,77,q1
SURGEONFISH_TANGS_UNICORNFISH,177990,Naso brevirostris,Actinopterygii,Fis-25959,NA,29557346.2,15585046.2,32312296.4,12830096.052169558,AM,82.323,52.728,7.978,Surgeons/Tangs/Unicornfish,185,77,q2
