loiczid,n_spp
184394,2
184395,2
184396,2
184397,2
184398,2
184399,2
184400,2
184401,3
184402,2
184403,2
184404,2
184405,2
184406,2
184407,2
184408,2
184409,3
184410,2
184411,2
184412,3
184413,2
184414,3
184415,2
184416,2
184417,2
184418,3
184419,3
184420,3
184421,3
184422,3
184423,3
184424,3
184425,3
184426,3
184427,3
184428,3
184429,3
184430,3
184431,3
184432,3
184433,3
184434,3
184435,3
184436,3
184437,2
184438,2
184439,2
184440,2
184441,16
184442,16
184443,17
184444,15
184445,16
184446,16
184447,17
184448,18
184449,15
184450,15
184451,14
184452,19
184453,17
184454,36
184455,41
184456,40
184457,42
184458,43
184459,42
184460,39
184461,38
184462,19
184463,18
184464,18
184465,17
184466,18
184467,18
184468,18
184469,16
184470,16
184471,15
184472,15
184473,15
184474,15
184475,15
184476,15
184477,15
184478,15
184479,15
184480,15
184481,15
184482,15
184483,15
184484,15
184485,18
184486,15
184487,15
184488,15
184489,18
184490,19
184491,22
184492,28
184493,45
184494,41
184495,39
184496,28
184497,28
184498,24
184499,24
184500,20
184501,19
184502,19
184503,19
184504,19
184505,19
184506,20
184507,20
184508,23
184509,21
184510,20
184511,20
184512,20
184513,20
184514,21
184515,23
184516,22
184517,23
184518,25
184519,26
184520,26
184521,27
184522,27
184523,27
184524,27
184525,27
184526,27
184527,28
184528,29
184529,29
184530,26
184531,21
184532,40
184533,34
184534,35
184977,1
184981,4
184982,3
184983,3
184984,3
184985,3
184986,3
184987,2
184988,2
184989,2
184990,2
184991,2
184992,2
184993,2
184994,2
184995,1
184996,2
184997,2
184998,2
184999,2
185000,3
185001,3
185002,2
185003,1
185004,1
185005,2
185006,3
185007,3
185008,3
185009,3
185010,2
185011,2
185012,2
185013,3
185014,3
185015,2
185016,2
185017,2
185018,2
185019,2
185020,2
185021,2
185022,2
185023,2
185024,1
185025,1
185026,4
185027,6
185028,6
185029,9
185030,5
185037,6
185038,4
185039,4
185040,3
185041,3
185042,3
185043,3
185044,3
185045,2
185046,3
185047,2
185048,2
185049,2
185050,2
185051,1
185052,2
185053,1
185054,1
185055,1
185056,1
185057,1
185058,2
185059,2
185060,2
185061,2
185062,1
185063,1
185064,4
185065,4
185066,3
185067,2
185068,2
185069,1
185070,2
185071,1
185072,2
185073,2
185074,1
185075,1
185076,1
185077,1
185078,1
185079,2
185080,1
185081,3
185082,3
185083,3
185084,3
185085,2
185086,2
185087,2
185088,3
185089,3
185090,2
185091,2
185092,2
185093,2
185094,2
185095,2
185096,2
185097,2
185098,2
185099,2
185100,2
185101,2
185102,2
185103,2
185104,2
185105,3
185106,3
185107,3
185108,2
185109,2
185110,2
185111,2
185112,2
185113,2
185114,2
185115,2
185116,2
185117,2
185118,2
185119,2
185120,2
185121,2
185122,2
185123,2
185124,2
185125,2
185126,2
185127,2
185128,2
185129,2
185130,3
185131,3
185132,2
185133,2
185134,2
185135,2
185136,2
185137,2
185138,2
185139,3
185140,3
185141,3
185142,3
185143,3
185144,3
185145,3
185146,3
185147,3
185148,3
185149,3
185150,3
185151,3
185152,3
185153,3
185154,3
185155,3
185156,3
185157,2
185158,2
185159,2
185160,2
185161,18
185162,18
185163,18
185164,17
185165,17
185166,17
185167,18
185168,18
185169,18
185170,18
185171,18
185172,16
185173,15
185174,19
185175,28
185176,39
185177,40
185178,40
185179,40
185180,26
185181,23
185182,19
185183,18
185184,18
185185,18
185186,18
185187,18
185188,18
185189,16
185190,16
185191,15
185192,15
185193,15
185194,15
185195,15
185196,15
185197,15
185198,15
185199,15
185200,15
185201,15
185202,15
185203,16
185204,15
185205,15
185206,18
185207,18
185208,18
185209,18
185210,18
185211,19
185212,37
185213,40
185214,40
185215,39
185216,40
185217,26
185218,26
185219,27
185220,21
185221,22
185222,19
185223,19
185224,19
185225,19
185226,19
185227,19
185228,19
185229,20
185230,20
185231,20
185232,20
185233,20
185234,21
185235,21
185236,23
185237,50
185238,31
185239,27
185240,32
185241,27
185242,27
185243,27
185244,27
185245,27
185246,27
185247,28
185248,28
185249,28
185250,28
185251,25
185252,31
185253,37
185254,26
185694,1
185701,3
185702,3
185703,3
185704,3
185705,3
185706,3
185707,2
185708,2
185709,2
185710,2
185711,2
185712,2
185713,2
185714,2
185715,3
185716,2
185717,2
185718,2
185719,2
185720,1
185721,2
185722,1
185723,2
185724,2
185725,1
185726,3
185727,3
185728,3
185729,3
185730,2
185731,2
185732,3
185733,3
185734,3
185735,2
185736,2
185737,2
185738,2
185739,2
185740,2
185741,2
185742,2
185743,2
185744,2
185745,2
185746,6
185747,7
185748,6
185749,7
185750,5
185756,6
185757,6
185758,4
185759,3
185760,3
185761,3
185762,3
185763,3
185764,3
185765,2
185766,3
185767,2
185768,2
185769,1
185770,1
185771,1
185772,1
185773,1
185774,1
185775,1
185776,1
185777,1
185778,1
185779,1
185780,1
185781,1
185782,1
185783,1
185784,2
185785,2
185786,4
185787,2
185788,2
185789,2
185790,2
185791,2
185792,2
185793,2
185794,1
185795,1
185796,1
185797,1
185798,1
185799,1
185800,1
185801,3
185802,3
185803,3
185804,3
185805,3
185806,2
185807,2
185808,2
185809,3
185810,3
185811,3
185812,2
185813,2
185814,2
185815,2
185816,2
185817,2
185818,2
185819,2
185820,2
185821,2
185822,2
185823,2
185824,2
185825,2
185826,3
185827,3
185828,3
185829,2
185830,2
185831,2
185832,2
185833,2
185834,2
185835,2
185836,2
185837,2
185838,2
185839,3
185840,2
185841,2
185842,2
185843,3
185844,3
185845,2
185846,2
185847,2
185848,2
185849,2
185850,3
185851,3
185852,2
185853,2
185854,2
185855,2
185856,2
185857,2
185858,2
185859,2
185860,3
185861,3
185862,3
185863,3
185864,3
185865,3
185866,3
185867,3
185868,3
185869,3
185870,3
185871,3
185872,3
185873,3
185874,3
185875,3
185876,3
185877,2
185878,2
185879,2
185880,2
185881,16
185882,16
185883,18
185884,18
185885,18
185886,18
185887,18
185888,18
185889,18
185890,18
185891,18
185892,19
185893,19
185894,23
185895,19
185896,39
185897,41
185898,40
185899,40
185900,20
185901,23
185902,19
185903,18
185904,18
185905,18
185906,18
185907,18
185908,15
185909,15
185910,15
185911,15
185912,15
185913,15
185914,15
185915,15
185916,15
185917,15
185918,15
185919,15
185920,15
185921,9
185922,9
185923,9
185924,9
185925,15
185926,18
185927,18
185928,18
185929,18
185930,18
185931,19
185932,20
185933,23
185934,20
185935,23
185936,24
185937,41
185938,40
185939,21
185940,21
185941,20
185942,19
185943,19
185944,19
185945,19
185946,19
185947,19
185948,19
185949,19
185950,20
185951,21
185952,20
185953,20
185954,21
185955,21
185956,22
185957,24
185958,26
185959,27
185960,28
185961,28
185962,28
185963,27
185964,27
185965,27
185966,28
185967,28
185968,27
185969,28
185970,28
185971,28
185972,30
185973,26
185974,11
186421,2
186422,2
186423,2
186424,2
186425,2
186426,2
186427,2
186428,2
186429,2
186430,2
186431,2
186432,2
186433,2
186434,2
186435,2
186436,2
186437,1
186438,2
186439,2
186440,2
186441,2
186442,2
186443,3
186444,2
186445,2
186446,3
186447,3
186448,3
186449,3
186450,3
186451,2
186452,3
186453,3
186454,3
186455,2
186456,2
186457,2
186458,2
186459,2
186460,2
186461,2
186462,2
186463,2
186464,2
186465,3
186466,6
186467,4
186468,5
186469,5
186474,5
186475,7
186476,6
186477,6
186478,3
186479,3
186480,3
186481,3
186482,3
186483,3
186484,3
186485,2
186486,2
186487,2
186488,2
186489,1
186490,1
186491,1
186492,2
186493,2
186494,1
186495,1
186496,1
186497,1
186498,1
186499,1
186500,1
186501,1
186502,1
186503,1
186504,1
186505,2
186506,2
186507,2
186508,3
186509,2
186510,1
186511,2
186512,2
186513,2
186514,1
186515,1
186516,1
186517,2
186518,1
186519,1
186520,2
186521,2
186522,3
186523,3
186524,3
186525,3
186526,3
186527,2
186528,3
186529,3
186530,3
186531,3
186532,2
186533,2
186534,2
186535,2
186536,2
186537,2
186538,2
186539,2
186540,3
186541,2
186542,2
186543,2
186544,2
186545,2
186546,2
186547,2
186548,2
186549,2
186550,2
186551,3
186552,2
186553,2
186554,2
186555,2
186556,2
186557,2
186558,2
186559,2
186560,2
186561,2
186562,2
186563,2
186564,3
186565,3
186566,2
186567,2
186568,2
186569,2
186570,2
186571,3
186572,2
186573,3
186574,3
186575,2
186576,2
186577,2
186578,2
186579,2
186580,2
186581,3
186582,3
186583,3
186584,3
186585,3
186586,3
186587,3
186588,3
186589,3
186590,3
186591,3
186592,3
186593,3
186594,3
186595,3
186596,3
186597,2
186598,2
186599,2
186600,2
186601,16
186602,16
186603,18
186604,18
186605,18
186606,19
186607,18
186608,19
186609,18
186610,18
186611,18
186612,19
186613,19
186614,19
186615,19
186616,28
186617,41
186618,41
186619,39
186620,39
186621,20
186622,19
186623,38
186624,18
186625,18
186626,18
186627,18
186628,18
186629,15
186630,19
186631,15
186632,15
186633,15
186634,16
186635,16
186636,15
186637,15
186638,15
186639,15
186640,15
186641,15
186642,9
186643,10
186644,10
186645,16
186646,36
186647,18
186648,19
186649,19
186650,19
186651,19
186652,19
186653,20
186654,23
186655,28
186656,21
186657,40
186658,42
186659,21
186660,20
186661,19
186662,19
186663,20
186664,19
186665,18
186666,18
186667,19
186668,19
186669,19
186670,20
186671,21
186672,22
186673,22
186674,22
186675,23
186676,23
186677,24
186678,25
186679,27
186680,26
186681,27
186682,27
186683,27
186684,27
186685,27
186686,28
186687,28
186688,27
186689,28
186690,28
186691,28
186692,28
186693,36
186694,11
187137,1
187141,2
187142,2
187143,2
187144,2
187145,2
187146,2
187147,2
187148,3
187149,3
187150,2
187151,2
187152,2
187153,2
187154,2
187155,2
187156,2
187157,1
187158,1
187159,2
187160,2
187161,2
187162,2
187163,1
187164,1
187165,2
187166,3
187167,3
187168,3
187169,3
187170,3
187171,3
187172,3
187173,3
187174,3
187175,2
187176,2
187177,2
187178,2
187179,2
187180,2
187181,2
187182,2
187183,2
187184,2
187185,4
187186,5
187187,6
187188,8
187189,5
187190,5
187191,4
187194,5
187195,6
187196,4
187197,2
187198,3
187199,3
187200,3
187201,3
187202,3
187203,3
187204,3
187205,3
187206,3
187207,2
187208,2
187209,1
187210,1
187211,1
187212,1
187213,1
187214,1
187215,1
187216,1
187217,1
187218,1
187219,1
187220,1
187221,1
187222,1
187223,1
187224,1
187225,1
187226,1
187227,1
187228,2
187229,3
187230,2
187231,1
187232,2
187233,1
187234,1
187235,1
187236,1
187237,1
187238,1
187239,1
187240,1
187241,2
187242,3
187243,3
187244,3
187245,3
187246,3
187247,3
187248,2
187249,2
187250,2
187251,2
187252,2
187253,2
187254,2
187255,2
187256,2
187257,2
187258,2
187259,2
187260,3
187261,2
187262,2
187263,2
187264,2
187265,2
187266,2
187267,2
187268,2
187269,2
187270,2
187271,3
187272,2
187273,2
187274,2
187275,2
187276,3
187277,3
187278,2
187279,2
187280,2
187281,2
187282,2
187283,2
187284,3
187285,3
187286,3
187287,2
187288,2
187289,2
187290,2
187291,2
187292,2
187293,2
187294,2
187295,2
187296,2
187297,2
187298,2
187299,2
187300,2
187301,3
187302,3
187303,3
187304,3
187305,3
187306,3
187307,3
187308,3
187309,3
187310,3
187311,3
187312,3
187313,3
187314,3
187315,3
187316,3
187317,2
187318,2
187319,2
187320,2
187321,17
187322,17
187323,18
187324,18
187325,18
187326,18
187327,18
187328,18
187329,19
187330,18
187331,20
187332,19
187333,19
187334,19
187335,20
187336,38
187337,40
187338,41
187339,41
187340,40
187341,19
187342,19
187343,17
187344,17
187345,17
187346,18
187347,18
187348,15
187349,15
187350,15
187351,15
187352,15
187353,15
187354,15
187355,15
187356,14
187357,14
187358,15
187359,13
187360,8
187361,8
187362,9
187363,8
187364,9
187365,15
187366,14
187367,14
187368,17
187369,18
187370,17
187371,17
187372,17
187373,18
187374,19
187375,26
187376,26
187377,42
187378,42
187379,20
187380,19
187381,20
187382,18
187383,18
187384,25
187385,18
187386,19
187387,19
187388,19
187389,19
187390,19
187391,19
187392,19
187393,20
187394,20
187395,21
187396,21
187397,23
187398,23
187399,24
187400,25
187401,27
187402,28
187403,29
187404,29
187405,29
187406,28
187407,29
187408,28
187409,29
187410,29
187411,29
187412,29
187413,33
187861,2
187862,2
187863,2
187864,2
187865,2
187866,2
187867,2
187868,2
187869,2
187870,2
187871,2
187872,2
187873,2
187874,2
187875,2
187876,2
187877,2
187878,1
187879,1
187880,2
187881,3
187882,3
187883,1
187884,3
187885,3
187886,3
187887,3
187888,3
187889,3
187890,3
187891,3
187892,3
187893,3
187894,3
187895,1
187896,2
187897,2
187898,2
187899,2
187900,2
187901,2
187902,2
187903,2
187904,4
187905,4
187906,5
187907,4
187908,3
187909,4
187910,3
187911,4
187914,5
187915,4
187916,3
187917,4
187918,3
187919,3
187920,3
187921,3
187922,3
187923,3
187924,3
187925,3
187926,3
187927,3
187928,2
187929,1
187930,1
187931,3
187932,1
187933,3
187934,2
187935,1
187936,1
187937,1
187938,2
187939,2
187940,2
187941,1
187942,1
187943,1
187944,1
187945,2
187946,2
187947,1
187948,2
187949,3
187950,4
187951,4
187952,2
187953,1
187954,1
187955,1
187956,1
187957,1
187958,1
187959,1
187960,1
187961,2
187962,3
187963,3
187964,3
187965,3
187966,3
187967,2
187968,2
187969,2
187970,2
187971,2
187972,2
187973,2
187974,2
187975,2
187976,2
187977,2
187978,2
187979,3
187980,3
187981,2
187982,2
187983,2
187984,2
187985,2
187986,2
187987,2
187988,2
187989,2
187990,2
187991,2
187992,2
187993,2
187994,2
187995,2
187996,2
187997,2
187998,2
187999,2
188000,2
188001,2
188002,2
188003,2
188004,2
188005,3
188006,3
188007,2
188008,2
188009,2
188010,2
188011,3
188012,2
188013,2
188014,2
188015,2
188016,2
188017,2
188018,2
188019,2
188020,3
188021,2
188022,3
188023,3
188024,3
188025,3
188026,3
188027,3
188028,3
188029,3
188030,3
188031,3
188032,3
188033,3
188034,3
188035,3
188036,3
188037,2
188038,2
188039,2
188040,2
188041,18
188042,17
188043,19
188044,18
188045,18
188046,18
188047,19
188048,18
188049,19
188050,19
188051,19
188052,19
188053,20
188054,23
188055,28
188056,39
188057,39
188058,41
188059,41
188060,39
188061,19
188062,19
188063,17
188064,17
188065,18
188066,18
188067,18
188068,15
188069,16
188070,15
188071,18
188072,15
188073,15
188074,15
188075,14
188076,15
188077,15
188078,14
188079,13
188080,8
188081,8
188082,8
188083,8
188084,14
188085,13
188086,13
188087,14
188088,15
188089,18
188090,18
188091,18
188092,18
188093,18
188094,22
188095,23
188096,39
188097,40
188098,40
188099,37
188100,39
188101,24
188102,29
188103,19
188104,19
188105,19
188106,23
188107,20
188108,19
188109,20
188110,42
188111,20
188112,20
188113,18
188114,20
188115,21
188116,21
188117,22
188118,24
188119,25
188120,25
188121,28
188122,29
188123,30
188124,29
188125,29
188126,29
188127,29
188128,28
188129,28
188130,38
188131,38
188132,29
188133,32
188581,2
188582,2
188583,2
188584,2
188585,2
188586,2
188587,2
188588,2
188589,2
188590,2
188591,2
188592,2
188593,2
188594,2
188595,2
188596,2
188597,2
188598,1
188599,2
188600,1
188601,2
188602,1
188603,1
188604,3
188605,3
188606,3
188607,3
188608,3
188609,3
188610,3
188611,3
188612,3
188613,3
188614,3
188615,1
188616,2
188617,2
188618,2
188619,2
188620,2
188621,2
188622,2
188623,4
188624,4
188625,5
188626,5
188627,7
188628,3
188629,5
188630,5
188631,4
188633,5
188634,5
188635,3
188636,3
188637,3
188638,3
188639,3
188640,3
188641,3
188642,3
188643,3
188644,3
188645,3
188646,3
188647,3
188648,3
188649,3
188650,3
188651,3
188652,3
188653,3
188654,3
188655,1
188656,1
188657,1
188658,1
188659,1
188660,1
188661,1
188662,1
188663,1
188664,1
188665,1
188666,1
188667,1
188668,1
188669,2
188670,2
188671,2
188672,4
188673,2
188674,1
188675,1
188676,1
188677,1
188678,1
188679,1
188680,1
188681,1
188682,1
188683,3
188684,3
188685,3
188686,2
188687,2
188688,2
188689,2
188690,2
188691,2
188692,2
188693,2
188694,2
188695,2
188696,2
188697,2
188698,3
188699,2
188700,3
188701,3
188702,2
188703,2
188704,2
188705,2
188706,2
188707,2
188708,2
188709,2
188710,2
188711,2
188712,2
188713,3
188714,2
188715,2
188716,2
188717,2
188718,2
188719,2
188720,2
188721,2
188722,2
188723,2
188724,2
188725,2
188726,2
188727,2
188728,2
188729,2
188730,2
188731,3
188732,2
188733,2
188734,2
188735,2
188736,2
188737,2
188738,2
188739,2
188740,2
188741,2
188742,2
188743,2
188744,3
188745,3
188746,3
188747,3
188748,3
188749,3
188750,3
188751,3
188752,3
188753,3
188754,3
188755,3
188756,3
188757,2
188758,2
188759,2
188760,2
188761,18
188762,18
188763,17
188764,17
188765,17
188766,18
188767,17
188768,17
188769,17
188770,17
188771,19
188772,18
188773,24
188774,37
188775,39
188776,39
188777,38
188778,39
188779,37
188780,21
188781,21
188782,18
188783,17
188784,17
188785,17
188786,17
188787,17
188788,17
188789,18
188790,18
188791,19
188792,18
188793,13
188794,13
188795,13
188796,14
188797,13
188798,8
188799,13
188800,13
188801,9
188802,8
188803,13
188804,39
188805,23
188806,11
188807,11
188808,17
188809,18
188810,18
188811,18
188812,17
188813,18
188814,17
188815,17
188816,19
188817,38
188818,22
188819,22
188820,38
188821,25
188822,39
188823,26
188824,15
188825,22
188826,22
188827,27
188828,25
188829,27
188830,19
188831,38
188832,25
188833,19
188834,15
188835,14
188836,15
188837,17
188838,19
188839,27
188840,27
188841,28
188842,28
188843,30
188844,29
188845,29
188846,24
188847,24
188848,20
188849,22
188850,33
188851,22
188852,21
188853,33
188854,15
188855,32
188856,9
189301,2
189302,2
189303,2
189304,2
189305,2
189306,2
189307,2
189308,2
189309,2
189310,2
189311,2
189312,2
189313,2
189314,2
189315,2
189316,2
189317,2
189318,2
189319,2
189320,2
189321,2
189322,1
189323,1
189324,1
189325,1
189326,2
189327,3
189328,3
189329,3
189330,3
189331,3
189332,3
189333,3
189334,3
189335,1
189336,1
189337,2
189338,2
189339,2
189340,2
189341,2
189342,2
189343,3
189344,3
189345,7
189347,5
189348,4
189349,5
189350,5
189351,5
189352,5
189353,5
189354,2
189355,3
189356,3
189357,3
189358,3
189359,3
189360,3
189361,3
189362,3
189363,3
189364,3
189365,3
189366,3
189367,3
189368,3
189369,3
189370,3
189371,3
189372,3
189373,3
189374,3
189375,3
189376,3
189377,3
189378,3
189379,3
189380,1
189381,1
189382,2
189383,2
189384,1
189385,1
189386,1
189387,1
189388,1
189389,1
189390,1
189391,1
189392,2
189393,3
189394,2
189395,2
189396,1
189397,1
189398,1
189399,2
189400,1
189401,1
189402,1
189403,2
189404,3
189405,3
189406,2
189407,2
189408,3
189409,2
189410,2
189411,2
189412,2
189413,2
189414,2
189415,2
189416,2
189417,2
189418,3
189419,3
189420,3
189421,3
189422,2
189423,2
189424,2
189425,2
189426,2
189427,2
189428,2
189429,2
189430,2
189431,2
189432,2
189433,2
189434,2
189435,2
189436,2
189437,2
189438,2
189439,2
189440,2
189441,2
189442,2
189443,2
189444,2
189445,3
189446,3
189447,3
189448,2
189449,2
189450,2
189451,2
189452,3
189453,2
189454,2
189455,2
189456,2
189457,2
189458,2
189459,3
189460,2
189461,2
189462,2
189463,2
189464,3
189465,3
189466,2
189467,3
189468,3
189469,3
189470,3
189471,3
189472,3
189473,3
189474,3
189475,3
189476,3
189477,2
189478,2
189479,2
189480,2
189481,18
189482,18
189483,17
189484,17
189485,17
189486,18
189487,19
189488,17
189489,17
189490,18
189491,18
189492,24
189493,38
189494,38
189495,35
189496,41
189497,41
189498,39
189499,26
189500,18
189501,18
189502,21
189503,17
189504,18
189505,17
189506,17
189507,18
189508,17
189509,17
189510,17
189511,19
189512,13
189513,13
189514,13
189515,13
189516,13
189517,14
189518,13
189519,13
189520,13
189521,12
189522,8
189523,9
189524,8
189525,8
189526,11
189527,12
189528,12
189529,12
189530,12
189531,12
189532,12
189533,12
189534,12
189535,19
189536,18
189537,19
189538,12
189539,19
189540,19
189541,19
189542,40
189543,25
189544,19
189545,22
189546,19
189547,22
189548,18
189549,27
189550,42
189551,40
189552,40
189553,42
189554,46
189555,22
189556,21
189557,23
189558,24
189559,28
189560,29
189561,28
189562,28
189563,29
189564,29
189565,29
189566,29
189567,29
189568,28
189569,22
189570,27
189571,28
189572,33
189573,34
189574,34
189575,35
189576,10
190021,2
190022,2
190023,2
190024,2
190025,2
190026,2
190027,2
190028,2
190029,2
190030,2
190031,2
190032,2
190033,2
190034,2
190035,2
190036,2
190037,2
190038,2
190039,2
190040,2
190041,1
190042,1
190043,1
190044,1
190045,2
190046,3
190047,3
190048,3
190049,3
190050,3
190051,3
190052,3
190053,3
190054,3
190055,2
190056,1
190057,1
190058,2
190059,2
190060,2
190061,2
190062,3
190063,5
190064,7
190069,5
190070,3
190071,5
190072,6
190073,3
190074,3
190075,3
190076,3
190077,3
190078,3
190079,3
190080,3
190081,3
190082,3
190083,3
190084,2
190085,2
190086,3
190087,3
190088,3
190089,3
190090,3
190091,3
190092,3
190093,3
190094,3
190095,2
190096,2
190097,2
190098,3
190099,3
190100,3
190101,3
190102,3
190103,3
190104,3
190105,2
190106,1
190107,2
190108,1
190109,1
190110,1
190111,1
190112,1
190113,2
190114,2
190115,4
190116,2
190117,1
190118,1
190119,1
190120,1
190121,2
190122,1
190123,2
190124,2
190125,2
190126,3
190127,3
190128,3
190129,2
190130,3
190131,2
190132,2
190133,2
190134,2
190135,2
190136,2
190137,2
190138,2
190139,3
190140,3
190141,2
190142,2
190143,2
190144,2
190145,2
190146,2
190147,2
190148,2
190149,2
190150,2
190151,2
190152,2
190153,2
190154,2
190155,2
190156,2
190157,2
190158,2
190159,2
190160,2
190161,2
190162,2
190163,2
190164,2
190165,2
190166,2
190167,2
190168,3
190169,2
190170,2
190171,2
190172,2
190173,2
190174,2
190175,2
190176,2
190177,2
190178,2
190179,2
190180,2
190181,3
190182,2
190183,2
190184,3
190185,3
190186,3
190187,3
190188,3
190189,3
190190,3
190191,3
190192,3
190193,3
190194,3
190195,3
190196,3
190197,2
190198,2
190199,2
190200,2
190201,18
190202,18
190203,18
190204,17
190205,17
190206,18
190207,18
190208,17
190209,19
190210,18
190211,18
190212,24
190213,39
190214,38
190215,37
190216,40
190217,39
190218,40
190219,35
190220,24
190221,18
190222,18
190223,17
190224,18
190225,18
190226,17
190227,17
190228,17
190229,17
190230,18
190231,17
190232,11
190233,11
190234,11
190235,11
190236,12
190237,11
190238,11
190239,8
190240,8
190241,8
190242,8
190243,8
190244,8
190245,11
190246,11
190247,11
190248,11
190249,12
190250,12
190251,12
190252,12
190253,10
190254,11
190255,11
190256,11
190257,11
190258,11
190259,11
190260,17
190261,17
190262,17
190263,17
190264,18
190265,18
190266,18
190267,18
190268,19
190269,19
190270,22
190271,26
190272,40
190273,43
190274,48
190275,27
190276,29
190277,23
190278,26
190279,26
190280,27
190281,27
190282,27
190283,27
190284,28
190285,28
190286,28
190287,27
190288,25
190289,18
190290,26
190291,32
190292,34
190293,27
190294,33
190295,33
190296,31
190741,2
190742,2
190743,2
190744,2
190745,2
190746,2
190747,2
190748,2
190749,2
190750,2
190751,2
190752,2
190753,2
190754,2
190755,2
190756,2
190757,2
190758,2
190759,2
190760,1
190761,1
190762,1
190763,1
190764,1
190765,1
190766,2
190767,3
190768,3
190769,3
190770,3
190771,3
190772,3
190773,3
190774,3
190775,3
190776,2
190777,1
190778,1
190779,2
190780,2
190781,2
190782,3
190783,5
190788,4
190789,5
190790,3
190791,2
190792,3
190793,3
190794,3
190795,3
190796,3
190797,3
190798,3
190799,3
190800,3
190801,2
190802,2
190803,2
190804,2
190805,2
190806,2
190807,2
190808,2
190809,2
190810,2
190811,2
190812,3
190813,2
190814,2
190815,2
190816,2
190817,2
190818,2
190819,2
190820,3
190821,3
190822,3
190823,3
190824,3
190825,2
190826,1
190827,1
190828,2
190829,1
190830,1
190831,1
190832,1
190833,1
190834,1
190835,2
190836,2
190837,4
190838,1
190839,1
190840,1
190841,2
190842,1
190843,2
190844,3
190845,3
190846,3
190847,3
190848,3
190849,3
190850,3
190851,2
190852,2
190853,2
190854,2
190855,2
190856,2
190857,2
190858,2
190859,2
190860,3
190861,3
190862,2
190863,2
190864,2
190865,3
190866,2
190867,2
190868,2
190869,2
190870,2
190871,2
190872,2
190873,2
190874,2
190875,2
190876,2
190877,2
190878,2
190879,2
190880,2
190881,2
190882,2
190883,2
190884,2
190885,2
190886,2
190887,2
190888,2
190889,2
190890,2
190891,2
190892,2
190893,2
190894,2
190895,3
190896,2
190897,2
190898,3
190899,2
190900,2
190901,3
190902,2
190903,2
190904,3
190905,3
190906,3
190907,3
190908,3
190909,3
190910,3
190911,3
190912,3
190913,3
190914,3
190915,3
190916,3
190917,2
190918,2
190919,2
190920,2
190921,18
190922,18
190923,18
190924,18
190925,18
190926,18
190927,17
190928,18
190929,17
190930,17
190931,18
190932,18
190933,18
190934,25
190935,21
190936,39
190937,39
190938,39
190939,39
190940,26
190941,18
190942,18
190943,17
190944,18
190945,18
190946,17
190947,17
190948,17
190949,17
190950,17
190951,17
190952,11
190953,11
190954,11
190955,11
190956,11
190957,11
190958,11
190959,8
190960,8
190961,8
190962,8
190963,11
190964,11
190965,11
190966,8
190967,8
190968,8
190969,8
190970,9
190971,11
190972,12
190973,11
190974,11
190975,11
190976,11
190977,11
190978,11
190979,11
190980,10
190981,9
190982,11
190983,12
190984,12
190985,18
190986,18
190987,18
190988,18
190989,19
190990,19
190991,24
190992,23
190993,44
190994,46
190995,48
190996,48
190997,33
190998,24
190999,26
191000,27
191001,28
191002,27
191003,27
191004,27
191005,27
191006,28
191007,27
191008,25
191009,19
191010,32
191011,31
191012,36
191013,33
191014,33
191015,33
191461,2
191462,2
191463,2
191464,2
191465,2
191466,2
191467,2
191468,2
191469,2
191470,2
191471,2
191472,2
191473,2
191474,2
191475,2
191476,2
191477,2
191478,2
191479,2
191480,1
191481,1
191482,1
191483,1
191484,1
191485,1
191486,3
191487,3
191488,3
191489,3
191490,3
191491,3
191492,3
191493,3
191494,3
191495,3
191496,1
191497,1
191498,2
191499,2
191500,2
191501,3
191502,5
191503,4
191507,4
191508,4
191509,2
191510,2
191511,2
191512,2
191513,2
191514,2
191515,2
191516,2
191517,2
191518,2
191519,2
191520,2
191521,2
191522,2
191523,2
191524,2
191525,2
191526,5
191527,5
191528,3
191529,2
191530,2
191531,2
191532,2
191533,1
191534,2
191535,2
191536,2
191537,2
191538,3
191539,3
191540,3
191541,3
191542,3
191543,3
191544,1
191545,2
191546,1
191547,2
191548,2
191549,1
191550,1
191551,1
191552,1
191553,1
191554,1
191555,1
191556,1
191557,2
191558,4
191559,2
191560,1
191561,1
191562,1
191563,2
191564,2
191565,2
191566,2
191567,3
191568,3
191569,3
191570,2
191571,2
191572,2
191573,2
191574,2
191575,2
191576,2
191577,2
191578,2
191579,2
191580,2
191581,2
191582,2
191583,2
191584,2
191585,2
191586,2
191587,2
191588,2
191589,2
191590,2
191591,2
191592,2
191593,2
191594,2
191595,2
191596,2
191597,2
191598,3
191599,2
191600,2
191601,2
191602,2
191603,2
191604,3
191605,2
191606,2
191607,2
191608,3
191609,3
191610,2
191611,2
191612,2
191613,2
191614,2
191615,3
191616,2
191617,2
191618,2
191619,2
191620,2
191621,3
191622,2
191623,2
191624,3
191625,3
191626,3
191627,3
191628,3
191629,3
191630,3
191631,3
191632,3
191633,3
191634,3
191635,3
191636,3
191637,2
191638,2
191639,2
191640,2
191641,18
191642,18
191643,18
191644,18
191645,17
191646,17
191647,17
191648,17
191649,17
191650,17
191651,17
191652,18
191653,18
191654,21
191655,37
191656,37
191657,39
191658,37
191659,26
191660,24
191661,18
191662,18
191663,18
191664,18
191665,18
191666,17
191667,17
191668,17
191669,17
191670,17
191671,18
191672,11
191673,11
191674,11
191675,11
