iucn_sid,deep,deeparea,totarea,shallow_pct,habitat,paired_map,max_depth,shallow_str,shallow,am_sid,sciname,reviewed,popn_trend,popn_category,category_score,spp_group,id_no,spatial_source,name_verified,area_total,area_am,area_iucn,area_overlap,sm_perc,sm_range,area_ratio,lg_area_pct,spp_group_text,occurcells
133239,1,12980294.82,25069344.08,0.482224394121444,"This species occurs in shallow, tropical reef environments. It is found in all Acropora assemblages, but especially those of upper reef slopes. It is found subtidally on reef edge, slope, and submerged reefs (Wallace 1999). This species is found from 3-15 m.",TRUE,15,TRUE,TRUE,URM-Cn-4792,Acropora nasuta,NA,Decreasing,NT,0.2,CORALS_Part1,133239,iucn,TRUE,29492270.9,12720633.4,27456911.1,10685273.6835027,84,AM,46.329,7.412,Corals,270
133240,1,13046805.05,25225786.96,0.482798888665474,"It occurs on reef slopes. It commonly occurs in habitats exposed to currents from 2-15 m. It may form large fields.<br/><br/>In the Eastern Tropical Pacific region, <em>Pavona clavus</em> occurs broadly on coral reefs and coral communities on rocks, except from shallow platforms with high energy (Cortés and Guzmán 1998; Guzmán pers. comm.); in some locations the species can also occur in cryptic habitats (Chiriboga pers. comm.), on soft bottoms (Guzmán pers. comm.), and in habitats exposed to currents Veron (2000). <em>P. clavus</em> occurs as isolated colonies or can develop large patches (Guzmán pers. comm.). <em>P. clavus</em>, along with <em>Pavona gigantea</em> and <em>Porites lobata</em>, can sometimes build reef frameworks or assist pocilloporid corals in reef building (Glynn 2001). According to Cortés and Guzmán (1993), the growth rates of <em>P. clavus</em> vary between 0.9 and 1.3 cm/yr. <em>Pavona clavus</em> colonies are preferred prey for <em>Acanthaster planci</em>, which can limit the coral’s abundance (Cortés and Guzmán 1998).",TRUE,15,TRUE,TRUE,URM-Cn-4982,Pavona clavus,NA,Unknown,LC,0,CORALS_Part1,133240,iucn,TRUE,30263951.4,14958757.8,27628662.3,12323468.689572,82.383,AM,54.142,7.458,Corals,106
133242,1,10250898.94,18904354.21,0.457749319224166,"This species occurs in shallow reef environments. <em>P. frondifera</em> has a compact foliose morphology and is an inhabitant of shallow sheltered reefs (Maté 2003 a,b). In Costa Rica and Panamá, it commonly occurs in reef rubble areas where it can be found as attached colonies (Maté 2003). Generally found in shallow depths, between three and 13 m (Maté 2003b), this coral can also occur amongst coral reef and coral communities on rocks in depths to 20 m (Guzmán pers. comm.). This species can be found from 3-15 m. <br/><br/>The maximum size is approximately 50 cm. However, size can vary from small colonies of a few centimetres, which usually occur free or lightly attached to substrata, to hemispheric attached colonies larger than 1 m in diameter (Guzmán and Cortés 1998, Maté 2003b, Guzman pers. comm.).<br/><br/>General genus information: <em>Pavona</em> is a fairly common coral that is found in most reef habitats. Some of the massive colonies are large, and the foliaceous ones may form extensive tracts (Wood 1983). This genus is not particularly susceptible to bleaching compared to other genera (Gleason 1993).",TRUE,20,TRUE,TRUE,URM-Cn-4989,Pavona frondifera,NA,Unknown,LC,0,CORALS_Part1,133242,iucn,TRUE,26352425.4,13487624.3,20792047.9,7927246.82725027,58.774,AM,64.869,5.612,Corals,30
133244,1,12469899.5,24761742.42,0.496404603178164,"This species occurs in shallow, tropical reef environments. It is found in a wide range of reef environments and rocky foreshores. This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. This species is found to 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-5563,Favites flexuosa,NA,Decreasing,NT,0.2,CORALS_Part1,133244,iucn,TRUE,27432569.4,5169894.3,27164834.8,4902159.79721302,94.821,AM,19.032,7.333,Corals,39
133246,1,12685419.88,25005219.26,0.492689116296115,"This species is found in most reef environments. This species has a large tolerance range for all reef environments, e.g. differing depths and light, including deep water and reef flats. This species is found to 50 m.",TRUE,50,FALSE,TRUE,URM-Cn-5846,Acanthastrea echinata,NA,Unknown,LC,0,CORALS_Part3,133246,iucn,TRUE,29859564.3,14758379.5,27477535.7,12376350.9441667,83.86,AM,53.711,7.417,Corals,138
133248,1,12567441.26,24066929.98,0.477812863109514,"This species occurs in shallow, tropical reef environments, especially reef margins exposed to strong wave action, intertidal or just subtidal reef tops and edges (Wallace 1999). This species is found from 1-8 m.",TRUE,8,TRUE,TRUE,URM-Cn-4816,Acropora robusta,NA,Decreasing,LC,0,CORALS_Part3,133248,iucn,TRUE,28245468.1,12001813.4,26229850.5,9986195.76646486,83.206,AM,45.756,7.08,Corals,188
133250,1,12755002.39,24385109.56,0.476934792578393,"This species occurs in shallow, tropical, wave washed back margins of reefs, and found intertidally on reef flats (Wallace 1999). This species is found from 0-12 m.",TRUE,12,TRUE,TRUE,URM-Cn-4738,Acropora digitifera,NA,Decreasing,NT,0.2,CORALS_Part1,133250,iucn,TRUE,28719042.7,12217911,26603682.4,10102550.6520473,82.686,AM,45.926,7.181,Corals,196
133251,1,613850.86,1282463.57,0.521350255586597,It is found only in shallow water exposed to wave action. The maximum size is approximately 20 cm across. This species is found to 10 m.,TRUE,10,TRUE,TRUE,URM-Cn-5996,Stylophora wellsi,NA,Unknown,NT,0.2,CORALS_Part1,133251,iucn,TRUE,2276979.1,1438893.3,1573544.8,735458.984716821,51.113,AM,91.443,0.425,Corals,8
133252,1,6250425.37,10826507.91,0.422673920163422,"This species occurs in shallow, tropical reef environments. It is found in lagoons and other protected subtidal habitats (Wallace 1999), subtidal, and protected sandy lagoons (Richards pers. comm.). This species is found from 1-30 m.",TRUE,30,TRUE,TRUE,URM-Cn-4846,Acropora tortuosa,NA,Decreasing,LC,0,CORALS_Part3,133252,iucn,TRUE,12051013.3,3014985.2,11451033.8,2415005.6306549,80.1,AM,26.329,3.091,Corals,7
133253,1,7345566.48,16424173.36,0.552758831814961,This species is found on reef slopes protected from wave action and turbid environments. This species is found to 40 m.,TRUE,40,FALSE,TRUE,URM-Cn-5860,Blastomussa wellsi,NA,Unknown,NT,0.2,CORALS_Part1,133253,iucn,TRUE,21803050.1,12462962.5,18143755.5,8803667.90022107,70.639,AM,68.69,4.898,Corals,39
133255,1,1291183.05,2969980.05,0.56525531206851,"This species is found in fore reef environments, channels, and deep lagoons, from 5-20 m.",TRUE,20,FALSE,TRUE,URM-Cn-4953,Agaricia humilis,NA,Stable,LC,0,CORALS_Part3,133255,iucn,TRUE,3447155.5,1848017.4,3332980.2,1733842.10802671,93.822,AM,55.446,0.9,Corals,30
133256,1,10608840.71,22065439.68,0.519210092168895,"This species is found in a wide range of reef environments. <em>E. glabrescens</em> is commonly found from 12-15 m, rarely from 9-11 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species may be found from 1-35 m. <br/><br/>All members of the genus <em>Euphyllia</em> have commensal shrimp species associated with them.",TRUE,35,FALSE,TRUE,URM-Cn-5481,Euphyllia glabrescens,NA,Unknown,NT,0.2,CORALS_Part1,133256,iucn,TRUE,26113516,13249830.4,24378384.2,11514698.6151826,86.904,AM,54.351,6.581,Corals,102
133258,1,12245317.84,23642100.43,0.482054571409331,It is found in protected reef environments except in high energy environments. <em>P. sinuosa</em> is commonly found from 9-15 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found from 3-35 m.,TRUE,35,FALSE,TRUE,URM-Cn-5495,Plerogyra sinuosa,1,Unknown,NT,0.2,CORALS_Part1,133258,iucn,TRUE,26955002.2,8887308.7,25784256.3,7716562.74981987,86.827,AM,34.468,6.96,Corals,84
133260,1,6975091.93,17215571.51,0.594838200640137,"This species is found in tropical, inter-reef environments and on soft substrates around continental islands, generally to depths of 40 m. It is frequently it is found with other free-living corals: <em>Heteropsammia</em> (Dendrophylliidae), <em>Heterocyathus</em> (Caryophylliidae) and the fungiids, <em>Cycloseris</em> and <em>Diaseris</em>. Large colonies are found only in certain protected, shallow island embayments. This is a small coral seldom over 20cm in diameter. <br/><br/>It is rarely found among dense coral, but prefers soft sandy or muddy substrates on sheltered reef slopes or in lagoons (Wood 1983). It has a depth range of 16-30 m on the Great Barrier Reef and has been found at 17 m of New Caledonia (Fisk 1983). It is commonly found from 12-15 m, rarely from 18-20 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is typically found as solitary unattached colonies but occasionally forms massive colonies.",TRUE,40,TRUE,TRUE,URM-Cn-6149,Trachyphyllia geoffroyi,NA,Decreasing,NT,0.2,CORALS_Part1,133260,iucn,TRUE,25195269.9,18838082.7,19431093.6,13073906.4303364,69.401,AM,96.948,5.245,Corals,46
133261,1,2678742.53,7539134.3,0.644688312555992,This species occurs in shallow reef environments exposed to wave action. It may form smaller crusts up to 40 cm. This species is found from 0.5-15 m.,TRUE,15,TRUE,TRUE,URM-Cn-4983,Pavona danai,NA,Unknown,VU,0.4,CORALS_Part3,133261,iucn,TRUE,10894912,6538641.1,8600641,4244370.04638722,64.912,AM,76.025,2.322,Corals,7
133267,1,10973129.98,20139148.73,0.455134369028517,"This species is found in shallow, tropical reef environments in turbid waters in wide ranging habitats. This species is found from 5-20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4868,Astreopora listeri,NA,Decreasing,LC,0,CORALS_Part1,133267,iucn,TRUE,24493341.7,11063606,21979102.4,8549366.74005489,77.275,AM,50.337,5.933,Corals,50
133269,1,4575652.74,11313164.19,0.595546156393227,This species is usually found on reef flats and reef slopes as a free-living single polyp. The depth range is from 1-25 m (Hoeksema 1990). It may reproduce asexually by budding. Maximum size is 21 cm.,TRUE,25,FALSE,TRUE,URM-Cn-5782,Heliofungia actiniformis,NA,Unknown,VU,0.4,CORALS_Part1,133269,iucn,TRUE,15146524.2,7694004.6,12661771,5209251.29346054,67.705,AM,60.766,3.418,Corals,30
133271,1,9183178.27,18278615.22,0.497599891486747,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes and in lagoons as well as subtidally on reef tops (Wallace 1999). This species is found from 3-20 m. <br/><br/>General genus information: throughout its range, <em>Acropora</em> can be found on any stretch of reef and is often the dominant coral, especially along the reef front. Staghorn and plate forms flourish in sheltered areas, whereas clusters and semi-massive types can withstand more exposed conditions. Species that occur from the reef top to the reef slope become gradually more flattened with depth (Wood 1983).",TRUE,20,TRUE,TRUE,URM-Cn-4824,Acropora sarmentosa,NA,Decreasing,LC,0,CORALS_Part1,133271,iucn,TRUE,21164922.4,9185327.1,19788039.9,7808444.6210771,85.01,AM,46.419,5.341,Corals,89
133272,1,8448143.01,18123381.19,0.53385392485915,"It is found in turbid water habitats, especially on fringing reefs and in crevices on reef slopes. <em>P. paeonia</em> is commonly found from 12-15 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). <em>Pectinia</em> colonies occasionally reach 1 m or more in diameter (Wood 1983). <em>P. paeonia</em> can grow to around 50cm (Fenner pers. comm.). This species is found from 3-25 m.<br/><br/><em>Pectinia</em> occurs in most reef habitats, both in shallow and deep areas (Wood 1983). This genus is typically conspicuous (Veron 1995).",TRUE,25,TRUE,TRUE,URM-Cn-5954,Pectinia paeonia,NA,Unknown,NT,0.2,CORALS_Part1,133272,iucn,TRUE,20400824.5,6425246.6,19851005,5875427.10681549,91.443,AM,32.367,5.358,Corals,35
133277,1,11098580.66,21682622.03,0.488134753968222,"This species occurs with <em>P. lutea</em> and <em>P. lobata</em> on back reef margins, lagoons and fringing reefs, generally to depths of 20 m. This species is commonly found from 1-15 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,20,FALSE,TRUE,URM-Cn-6040,Porites australiensis,NA,Unknown,LC,0,CORALS_Part1,133277,iucn,TRUE,24443232.4,4707547.5,23547412.2,3811727.28382116,80.971,AM,19.992,6.356,Corals,3
133281,1,1380823.12,3108352.08,0.555770040052863,"This species is found in deep water fore reef habitats, and also on deep consolidated substrates and patch reefs, from 15-30 m, although more common at depths below 20 m (E. Weil pers. comm.).",TRUE,30,FALSE,TRUE,URM-Cn-5963,Madracis formosa,NA,Stable,LC,0,CORALS_Part3,133281,iucn,TRUE,3637928.5,1907664.3,3489689.9,1759425.6938787,92.229,AM,54.666,0.942,Corals,37
133283,1,3136879.35,7389516.06,0.575495969623754,"This species is found in shallow, protected reef environments. This species occurs subtidally to at least 44 m deep on slopes and ledges on walls (Wallace 1999). This species is found on submerged reefs and slopes, 10-40 m deep (Richards pers. comm.). This species may be found as shallow as 1 m deep.",TRUE,44,TRUE,TRUE,URM-Cn-4718,Acropora batunai,NA,Decreasing,VU,0.4,CORALS_Part1,133283,iucn,TRUE,9468665.7,4996026.4,8403044.1,3930404.84766958,78.671,AM,59.455,2.268,Corals,7
133284,1,13281595.59,26580623.7,0.500327917813305,"It occurs in most reef environments, including shaded places such as under overhangs. Also it occurs on rocky foreshores of temperate locations protected from strong wave action. It is commonly found from 12-15 m, rarely from 9-11 m and 18-20 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species may form large colonies several metres in diameter and occurs in a wide variety of reef habitats. It usually forms rounded colonies in exposed shallow areas and plate-like growths on reef slopes where light intensity is low (Wood 1983). This species is found on subtidal rock and rocky reefs, on the back and foreslope of the reef, and in lagoons. It may be found in the outer reef channel. This species is found to 40 m.",TRUE,40,TRUE,TRUE,URM-Cn-5620,Plesiastrea versipora,NA,Decreasing,LC,0,CORALS_Part3,133284,iucn,TRUE,31741445.4,14814190.3,29257005.8,12329750.6982335,83.229,AM,50.635,7.897,Corals,100
133289,1,4573272.37,9579038.58,0.52257501295083,This species occurs in shallow to deep reef environments in most areas of the reef. This species is found from 3-30 m. <br/><br/>All members of the genus <em>Euphyllia</em> have commensal shrimp species associated with them.,TRUE,30,TRUE,TRUE,SLB-117478,Euphyllia paraancora,NA,Unknown,VU,0.4,CORALS_Part3,133289,iucn,TRUE,12150427,5521310,10660728.6,4031611.62285629,73.019,AM,51.791,2.878,Corals,7
133290,1,12291694.03,24957488.01,0.507494743658699,"This species occurs in most reef environments. It is commonly found from 1-15 m, rarely from 18-20 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found on subtidal rock and rocky reefs, in the outer reef channel, on the back and foreslope, and in lagoons. It can be found on inter-reef rubble substrate to 40 m.",TRUE,40,FALSE,TRUE,URM-Cn-5560,Favites abdita,NA,Decreasing,NT,0.2,CORALS_Part1,133290,iucn,TRUE,27915829.5,6200353,27536013.5,5820536.96178603,93.874,AM,22.517,7.433,Corals,51
133291,1,4548296.36,8947364.72,0.491660784785802,"This species occurs in shallow, tropical reef environments. It is found on shallow, rocky foreshores or shallow reef flats. <em>Acropora striata</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 10-25 m.",TRUE,25,TRUE,TRUE,URM-Cn-4835,Acropora striata,NA,Decreasing,VU,0.4,CORALS_Part1,133291,iucn,TRUE,14409065.8,7946522.1,9899054.6,3436510.94558639,43.245,AM,80.276,2.672,Corals,14
133292,1,13397648.57,25410973.23,0.472761296911571,"This species is found in most shallow, tropical reef environments except very turbid water. This species is found from 3-20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4871,Astreopora myriophthalma,NA,Decreasing,LC,0,CORALS_Part1,133292,iucn,TRUE,29645940.8,12575550.9,27772579.9,10702190.0488986,85.103,AM,45.28,7.497,Corals,68
133298,1,12526998.62,24470533.49,0.488078238052341,This species occurs in most reef environments. It prefers tropical reef environments. This species is found to at least 30 m.,TRUE,30,FALSE,TRUE,URM-Cn-4942,Montipora turgescens,NA,Decreasing,LC,0,CORALS_Part3,133298,iucn,TRUE,28974545.7,14284557.1,26780266.5,12090277.9543566,84.639,AM,53.34,7.229,Corals,131
133299,1,9000128.13,17934276.54,0.498160513476726,"This species is found on soft substrata, especially on reef bases. The depth range is from 9-40 m (Hoeksema 1990). It is a free-living single polyp with a maximum size of 8.5 cm. This species reproduces asexually by fragmentation.",TRUE,40,FALSE,TRUE,SLB-117472,Cycloseris sinensis,NA,Unknown,LC,0,CORALS_Part3,133299,iucn,TRUE,19909893.2,4792488.2,19387158.9,4269753.88466688,89.093,AM,24.72,5.233,Corals,6
133302,1,8260460.04,17588285.58,0.530343079635167,"This species is found in a wide range of shallow tropical reef environments, especially in shallow turbid waters. This species is found from 5-15 m.",TRUE,15,TRUE,TRUE,URM-Cn-4865,Astreopora gracilis,NA,Decreasing,LC,0,CORALS_Part1,133302,iucn,TRUE,22628342.3,11436157.5,19320183.7,8127998.98538393,71.073,AM,59.193,5.215,Corals,56
133304,1,9067253.37,19569339.36,0.536660221216584,"This species is found in most reef environments from 2-40 m except high energy areas. It is commonly found from 9-15 m, rarely from 3-5 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,40,FALSE,TRUE,URM-Cn-5870,Lobophyllia hataii,NA,Unknown,LC,0,CORALS_Part3,133304,iucn,TRUE,24426769.6,12936495.3,21708919,10218644.6553104,78.991,AM,59.591,5.86,Corals,71
133307,1,8103230.75,17893167.37,0.547132680176791,"This species occurs in shallow, tropical reef environments. It is found on reef slopes and in lagoons. This species is also found on subtidal rock and rocky reefs. This species is found to 20 m.",TRUE,20,TRUE,TRUE,URM-Cn-5553,Favia rotundata,NA,Decreasing,NT,0.2,CORALS_Part1,133307,iucn,TRUE,21590882.4,9417050.4,19725502.5,7551670.48856754,80.191,AM,47.74,5.325,Corals,33
133309,1,334196.02,550783.1,0.393234796056742,"<em>Pocillopora inflata</em> occurs in coral reef and coral communities on shallow rocky substrata (Guzmán pers. comm.), in depths of less than 10 m (Glynn 1999, Guzmán <em>et al</em>. in prep.). The species is usually found intermixed with other pocilloporid corals in Costa Rica and Panama (Jiménez and Cortés 2003, Guzmán <em>et al</em>. in prep.). <br/><br/>According to Glynn (1999), <em>Pocillopora inflata</em> may have evolved within the eastern Pacific and is presently distributed widely over much of the region. Furthermore, the presence of a large dead colony of <em>P. inflata</em> in the Galápagos Urvina Bay uplift, where a coral community was elevated during a volcano eruption in 1954, indicates that <em>P. inflata</em> is not a recent ENSO-associated immigrant from the Indo-West Pacific; this species has been present in the Galápagos Islands for more than four decades (Glynn 1999).<br/><br/>Amongst the reef building corals in the Eastern Tropical Pacific region, pocilloporid species have the fastest growth rates (Guzmán and Cortes 1993). The growth rates of Pocillopora inflata range between 2.0 and 4.4 cm per year, with a mean growth rate of 3.15 cm per year at Bahia Culebra Costa Rica (Jiménez and Cortés 2003, Cortés and Jiménez 2003b). <br/><br/><em>Pocillopora inflata</em> is the only pocilloporid coral observed to spawn (Glynn 1999). The spawning event occurred on the morning (07:30 and 10:30 hours) of 22 March 1998 in Saboga Island, Panama (Glynn 1999). Among the six observed colonies, one spawned eggs and five produced sperm (Glynn 1999). <br/><br/>Pocilloporid corals, presumably including <em>P. inflata</em>, are generally amongst the strongest coral competitors with relatively high rates of calcification (Glynn 2001). However, coral species exhibiting high rates of calcification usually have relatively high mortality rates (Glynn 2000). Pocilloporid corals also usually predominate at shallow depths (1-15 m). <br/><br/><em>Pocillopora</em> species are preyed on by at least nine groups of consumers. These vary in their consumption patterns, but include:<br/><br/>a) Species that bite off colony branch-tips: pufferfishes (<em>Arothron</em>), parrotfishes (<em>Scaridae</em>), filefishes (Monacanthidae) (Glynn 2002).<br/><br/>b) Species that scrape skeletal surface: hermit crabs (<em>Trizopagurus</em>, <em>Aniculus</em>, and <em>Calcinus</em>) (Glynn 2002).<br/><br/>c) Species that remove tissues but leave the skeleton intact: gastropods (<em>Jenneria pustulata</em> and <em>Quoyula</em> sp. (Glynn 2002)), buterflyfishes, angelfishes, damselfish (<em>Stegastes acapulcoensis</em>), and <em>Acanthaster planci</em> (Glynn 2002).<br/><br/>d) Species that abrade tissues and skeleton: <em>Eucidaris galapagensis</em> (Glynn 2001).<br/><br/><em>Jenneria</em> and <em>Acanthaster can kill whole, relatively large (approx. 30 cm in diameter) colonies of <em>Pocillopora</em> (Glynn 2002). Pocilloporid species can have crab (<em>Trapezia</em> sp.) and alpheid shrimp as mutualistic symbionts that protect the coral from the attack of the crown-of-thorns sea star <em>A. planci</em> (Glynn 2001).",TRUE,15,TRUE,TRUE,URM-Cn-5981,Pocillopora inflata,NA,Unknown,VU,0.4,CORALS_Part1,133309,iucn,TRUE,1029598.4,623494,616363.5,210259.073671369,34.113,IUCN,98.856,0.168,Corals,17
133313,1,12460897.59,24029808.59,0.481439998020392,"This species occurs in shallow, tropical reef environments. It is found on upper reef slopes and lagoons. It is found subtidally on reef slopes and submerged reefs, not usually intertidally (Wallace 1999). <br/><br/>Populations in the Hawaiian Archipelago become sexually mature during the early summer (Kenyon <em>et al</em>. 2007). <em>Acropora cytherea</em> likely spawns annually in October in French Polynesia (Carroll <em>et al</em>. 2006). This species is found from 3-25 m.<br/><br/><em>A. cytherea</em>, along with <em>M. aequituberculata</em>, is the dominant coral species on the reef slope of central Vietnam reefs at a depth of 2-6 m (Latypov 2001).",TRUE,25,TRUE,TRUE,URM-Cn-4733,Acropora cytherea,NA,Decreasing,LC,0,CORALS_Part1,133313,iucn,TRUE,28533338.3,12791540.1,26241597.4,10499799.2068225,82.084,AM,48.745,7.083,Corals,187
133315,1,11003192.65,21771229.53,0.494599391603585,"This species occurs in shallow, tropical reef environments. This species is found on upper reef slopes. This species occurs around the low tide mark and just subtidally on rocky, wave-swept, shallow reefs, as well as reef habitats subject to strong tidal currents (Wallace 1999). This species is found from 1-12 m.",TRUE,12,TRUE,TRUE,URM-Cn-4788,Acropora monticulosa,NA,Decreasing,NT,0.2,CORALS_Part1,133315,iucn,TRUE,25944744.9,11087822.2,23676537.5,8819614.78841772,79.543,AM,46.83,6.391,Corals,45
133319,1,12484565.45,24258141.81,0.485345351355253,"This species occurs in shallow, tropical reef environments. It is found in turbid water around fringing reefs, and subtidally on protected deepwater flats, lagoons, and sandy slopes (Wallace 1999). This species is found from 5-20 m.",TRUE,20,TRUE,TRUE,URM-Cn-4760,Acropora horrida,NA,Decreasing,VU,0.4,CORALS_Part1,133319,iucn,TRUE,28699686.6,12662130.7,26578258.1,10540702.2429467,83.246,AM,47.641,7.174,Corals,61
133320,1,7347590.58,15812302.33,0.535324431151324,"This species occurs in shallow, tropical reef environments. It is found in shallow reef environments and on rocky foreshores in subtropical locations. It occurs subtidally on reef slopes and walls and submerged reefs (Wallace 1999). This species is found from 5-25 m.",TRUE,25,TRUE,TRUE,URM-Cn-4830,Acropora solitaryensis,NA,Decreasing,VU,0.4,CORALS_Part1,133320,iucn,TRUE,18984355.8,9270942.8,17413211.5,7699798.41543202,83.053,AM,53.241,4.7,Corals,25
133324,1,9947319.46,21069494.57,0.527880489636254,"This species occurs in shallow, tropical reef environments. It is found on exposed upper reef slopes and flats, intertidally and subtidally on reef tops, upper slopes, and submerged reefs (Wallace 1999) and is found from 1-15 m. <em>A. gemmifera</em> is commonly found from 1-5 m, rarely from 9-15 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002).",TRUE,15,TRUE,TRUE,URM-Cn-4752,Acropora gemmifera,NA,Decreasing,LC,0,CORALS_Part1,133324,iucn,TRUE,26024433.4,12399598.9,23368163.9,9743329.46554606,78.578,AM,53.062,6.308,Corals,138
133325,1,12436922.28,24140548.04,0.484811933043422,"This species occurs in shallow, tropical reef environments. It is found in a wide range of reefs, also rocky foreshores of subtropical locations. This species is found in the outer reef channel, on the back and foreslopes of the reef, in lagoons, and in inter-reef soft and rubble substrate. It is found on subtidal rock and rocky reefs. This species is found to at least 50 m.",TRUE,50,TRUE,TRUE,URM-Cn-5510,Cyphastrea chalcidicum,NA,Decreasing,LC,0,CORALS_Part3,133325,iucn,TRUE,27157769.8,8394775.6,26397610.4,7634616.12119464,90.945,AM,31.801,7.126,Corals,39
133327,1,5812221.39,10872536.03,0.465421740248765,"This species occurs in shallow, tropical reef environments. It is found in shallow, protected lagoons, and lagoon entrances, found subtidally in lagoons and calm-water reef shoals (Wallace 1999). This species is found from 1-10 m.",TRUE,10,TRUE,TRUE,URM-Cn-4779,Acropora lovelli,NA,Decreasing,VU,0.4,CORALS_Part3,133327,iucn,TRUE,13795633.7,5218773.9,11651008.1,3074148.28408039,58.906,AM,44.792,3.145,Corals,12
133329,1,7831617.33,17480319.59,0.551975163287046,"This species is found in reef flats, generally to depths of 5 m.",TRUE,5,FALSE,TRUE,URM-Cn-6079,Porites stephensoni,NA,Unknown,NT,0.2,CORALS_Part1,133329,iucn,TRUE,23734839,10967233.1,19267728,6500122.09987758,59.269,AM,56.92,5.201,Corals,16
133333,1,8263422.5,18023241.87,0.541512977542924,This species occurs in shallow and deeper tropical reef environments. It is found on upper reef slopes.<br/>This is a fairly uncommon coral that appears to prefer reef slopes. Colonies may reach several metres in diameter (Wood 1983). This species may be found on subtidal rock and rocky reefs. This species is found to 30 m.,TRUE,30,TRUE,TRUE,URM-Cn-5605,Oulophyllia bennettae,NA,Decreasing,NT,0.2,CORALS_Part3,133333,iucn,TRUE,20430899.6,6087730.6,19838031.4,5494862.42211903,90.261,AM,30.687,5.355,Corals,16
133337,1,12161880.01,23639949.86,0.485536979476487,"This species is found in all reef environments. It is commonly found from 12-15 m, rarely from 9-11 m, in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found to 50 m.",TRUE,50,FALSE,TRUE,URM-Cn-5826,Merulina ampliata,NA,Unknown,LC,0,CORALS_Part1,133337,iucn,TRUE,27993688.5,12947529.8,25770604.2,10724445.4541133,82.83,AM,50.241,6.956,Corals,114
133340,1,184672.5,1084129.5,0.829658264995095,This species is found on subtidal rocky foreshores of temperate localities and a probable record from northern Australia. This species is found from 3-15 m.,TRUE,15,FALSE,TRUE,URM-Cn-5897,Symphyllia wilsoni,1,Unknown,LC,0,CORALS_Part1,133340,iucn,TRUE,1311489.2,627907,1284564.2,600981.987948859,95.712,AM,48.881,0.347,Corals,13
133343,1,12158533.24,23557793.54,0.483884888482642,"This species occurs in most reef environments. This species is found on subtidal rock and rocky reefs, on the back and foreslope, and in lagoons. It can be found in the outer reef channel and on inter-reef rubble substrate. This species is found to 25 m.",TRUE,25,FALSE,TRUE,URM-Cn-5569,Favites russelli,NA,Decreasing,NT,0.2,CORALS_Part3,133343,iucn,TRUE,26018758.9,4556658.7,25682470.6,4220370.40437058,92.62,AM,17.742,6.933,Corals,34
133345,1,14072008.59,26428371.64,0.467541595763635,This species occurs in most reef environments. It prefers tropical and subtropical reef environments. <em>M. tuberculosa</em> is commonly found from 3-15 m in the South China Sea and Gulf of Siam (Titlyanov and Titlyanova 2002). This species is found to at least 40 m.,TRUE,40,FALSE,TRUE,URM-Cn-4941,Montipora tuberculosa,NA,Decreasing,LC,0,CORALS_Part3,133345,iucn,TRUE,30969774.7,14858719.5,28813953.5,12702898.191752,85.491,AM,51.568,7.778,Corals,100
133348,1,576372.23,1243632.34,0.536541298049551,This species occurs in shallow reef environments. This species is found from 3-15 m.,TRUE,15,TRUE,TRUE,SLB-93322,Acropora variolosa,NA,Decreasing,LC,0,CORALS_Part3,133348,iucn,TRUE,2081315,1159122.3,1533088.1,610895.381879499,52.703,AM,75.607,0.414,Corals,7
133349,1,421864.99,574341.11,0.265480073331334,"This species is found in shallow, protected reef and lagoon environments, generally to depths of 30 m. This species forms monospecific stands in protected areas at medium depths (Fenner pers. comm.).",TRUE,30,TRUE,TRUE,URM-Cn-6044,Porites compressa,NA,Unknown,LC,0,CORALS_Part1,133349,iucn,TRUE,8517794.1,8089581.7,587095.8,158883.330921297,27.063,IUCN,7.257,2.184,Corals,11
133351,1,13187503.88,25645429.65,0.485775669974006,It is found on lower reef slopes and vertical walls. Maximum size is 20 cm. This species is found from 10-30 m.,TRUE,30,FALSE,TRUE,URM-Cn-4967,Leptoseris mycetoseroides,NA,Unknown,LC,0,CORALS_Part1,133351,iucn,TRUE,30692931.6,14622025.6,28102327,12031420.9985469,82.283,AM,52.031,7.586,Corals,98
